"Date","Avant.Visites","Apres.Visites","Chaine","Heure","GRP","BudgetNet","Format","weekday","nthweek","month"
2014-03-26,56,316,"M6","12",1.58,962.28,20,3,12,3
2014-03-26,68,224,"M6","12",1.27,666.9,12,3,12,3
2014-03-26,118,792,"M6","14",4.54,1530.9,20,3,12,3
2014-03-26,90,1002,"M6","14",4.97,1530.9,20,3,12,3
2014-03-26,150,1675,"M6","17",3.6,1749.6,20,3,12,3
2014-03-26,265,804,"M6","17",3.2,1239.3,20,3,12,3
2014-03-26,166,630,"M6","18",4.47,1077.3,12,3,12,3
2014-03-26,99,799,"M6","20",10.01,5643,12,3,12,3
2014-03-27,71,181,"M6","11",0.44,328.32,12,4,12,3
2014-03-27,77,173,"M6","11",0.44,554.04,20,4,12,3
2014-03-27,80,514,"M6","13",2.86,1603.8,20,4,12,3
2014-03-27,87,375,"M6","13",3.48,1545.48,20,4,12,3
2014-03-27,92,259,"M6","15",2.05,687.42,12,4,12,3
2014-03-27,104,787,"M6","16",2.61,1399.68,20,4,12,3
2014-03-27,148,1337,"M6","17",3.45,1749.6,20,4,12,3
2014-03-27,276,637,"M6","17",2.02,1239.3,20,4,12,3
2014-03-27,115,803,"M6","20",8.96,4924.8,12,4,12,3
2014-03-27,88,781,"M6","21",5.63,4309.2,12,4,12,3
2014-03-28,95,179,"M6","11",0.24,328.32,12,5,12,3
2014-03-28,77,119,"M6","11",0.43,389.88,12,5,12,3
2014-03-28,57,205,"M6","12",0.87,962.28,20,5,12,3
2014-03-28,62,461,"M6","13",2.74,1603.8,20,5,12,3
2014-03-28,89,517,"M6","14",3.16,1077.3,12,5,12,3
2014-03-28,92,569,"M6","14",3.77,1530.9,20,5,12,3
2014-03-28,84,1029,"M6","16",2.78,1399.68,20,5,12,3
2014-03-28,165,1412,"M6","17",3.42,1749.6,20,5,12,3
2014-03-28,196,732,"M6","17",2.41,1239.3,20,5,12,3
2014-03-28,104,419,"M6","18",2.3,1333.8,12,5,12,3
2014-03-28,85,872,"M6","20",8.27,4514.4,12,5,12,3
2014-03-28,63,400,"M6","22",6.45,3591,12,5,12,3
2014-03-28,22,129,"M6","24",2.52,923.4,12,5,12,3
2014-03-29,79,271,"M6","13",1.63,923.4,12,6,12,3
2014-03-29,99,419,"M6","15",1.04,1026,12,6,12,3
2014-03-29,79,510,"M6","20",7.02,3385.8,12,6,12,3
2014-03-29,75,655,"M6","22",5.3,2257.2,12,6,12,3
2014-03-30,88,1058,"M6","14",3.95,1924.56,20,0,12,3
2014-03-30,101,533,"M6","15",2.65,1333.8,12,0,12,3
2014-03-30,133,1085,"M6","18",3.41,1908.36,12,0,12,3
2014-03-31,54,171,"M6","12",0.86,666.9,12,1,13,3
2014-03-31,55,649,"M6","14",4.34,1077.3,12,1,13,3
2014-03-31,132,407,"M6","15",2.85,1020.6,20,1,13,3
2014-03-31,214,364,"M6","15",1.8,666.9,12,1,13,3
2014-03-31,112,718,"M6","16",1.67,718.2,12,1,13,3
2014-03-31,94,311,"M6","19",2.56,1641.6,12,1,13,3
2014-03-31,85,749,"M6","20",5.36,4719.6,12,1,13,3
2014-04-01,67,171,"M6","11",0.86,379.08,20,2,13,4
2014-04-01,76,620,"M6","14",4.14,1530.9,20,2,13,4
2014-04-01,93,361,"M6","15",2.46,1020.6,20,2,13,4
2014-04-01,62,394,"M6","16",2.02,758.16,20,2,13,4
2014-04-01,108,489,"M6","17",1.98,1283.04,20,2,13,4
2014-04-01,99,529,"M6","19",3.63,1590.3,12,2,13,4
2014-04-01,83,1614,"M6","21",6.46,4514.4,12,2,13,4
2014-04-02,65,157,"M6","10",0.53,204.12,20,3,13,4
2014-04-02,76,473,"M6","13",3.86,1545.48,20,3,13,4
2014-04-02,78,512,"M6","14",4.01,1530.9,20,3,13,4
2014-04-02,101,470,"M6","14",3.23,1530.9,20,3,13,4
2014-04-02,92,399,"M6","15",2.8,1020.6,20,3,13,4
2014-04-02,118,507,"M6","16",3.38,758.16,20,3,13,4
2014-04-02,123,1097,"M6","17",2.79,1283.04,20,3,13,4
2014-04-02,124,567,"M6","18",3.47,1428.84,20,3,13,4
2014-04-02,107,732,"M6","20",5.12,3898.8,12,3,13,4
2014-04-03,48,295,"M6","12",1.01,729,20,4,13,4
2014-04-03,84,540,"M6","13",4.28,1545.48,20,4,13,4
2014-04-03,118,564,"M6","13",3.38,1026,12,4,13,4
2014-04-03,106,614,"M6","14",3.43,1530.9,20,4,13,4
2014-04-03,101,575,"M6","14",4.05,1530.9,20,4,13,4
2014-04-03,125,554,"M6","15",2.69,718.2,12,4,13,4
2014-04-03,172,501,"M6","15",2.63,666.9,12,4,13,4
2014-04-03,92,514,"M6","16",2.07,533.52,12,4,13,4
2014-04-03,113,818,"M6","16",1.24,1020.6,20,4,13,4
2014-04-03,117,629,"M6","18",3.45,1251.72,12,4,13,4
2014-04-03,104,956,"M6","22",3.7,4309.2,12,4,13,4
2014-04-04,69,190,"M6","11",0.51,379.08,20,5,13,4
2014-04-04,49,256,"M6","12",1.01,874.8,20,5,13,4
2014-04-04,68,405,"M6","13",3.1,1545.48,20,5,13,4
2014-04-04,80,790,"M6","16",2.17,1020.6,20,5,13,4
2014-04-04,122,1139,"M6","17",2.9,902.88,12,5,13,4
2014-04-04,212,555,"M6","17",1.52,1283.04,20,5,13,4
2014-04-04,110,647,"M6","20",8.33,4104,12,5,13,4
2014-04-05,68,518,"M6","11",0.4,307.8,12,6,13,4
2014-04-05,77,487,"M6","13",1.66,820.8,12,6,13,4
2014-04-05,78,618,"M6","15",1.68,1166.4,20,6,13,4
2014-04-05,100,519,"M6","18",1.05,1676.7,20,6,13,4
2014-04-05,76,598,"M6","22",4.69,2052,12,6,13,4
2014-04-06,43,95,"M6","8",0.7,72.9,20,0,13,4
2014-04-06,71,381,"M6","12",1.43,1026,12,0,13,4
2014-04-06,79,952,"M6","14",4.68,1590.3,12,0,13,4
2014-04-06,107,1100,"M6","16",3.1,1749.6,20,0,13,4
2014-04-06,140,1044,"M6","18",3.33,2478.6,20,0,13,4
2014-04-06,127,723,"M6","19",3.86,2478.6,20,0,13,4
2014-04-06,141,1062,"M6","20",5.21,4104,12,0,13,4
2014-04-07,84,167,"M6","11",0.49,266.76,12,1,14,4
2014-04-07,98,157,"M6","11",0.88,510.3,20,1,14,4
2014-04-07,69,286,"M6","12",0.94,947.7,20,1,14,4
2014-04-07,118,417,"M6","13",2.61,1026,12,1,14,4
2014-04-07,88,396,"M6","15",2.55,718.2,12,1,14,4
2014-04-07,85,711,"M6","16",1.66,718.2,12,1,14,4
2014-04-07,79,575,"M6","19",3.35,2259.9,20,1,14,4
2014-04-07,83,1419,"M6","22",3.19,4309.2,12,1,14,4
2014-04-08,89,218,"M6","11",1.01,379.08,20,2,14,4
2014-04-08,94,191,"M6","11",1.36,510.3,20,2,14,4
2014-04-08,79,489,"M6","13",3.64,1545.48,20,2,14,4
2014-04-08,80,470,"M6","16",1.36,758.16,20,2,14,4
2014-04-08,102,395,"M6","18",2.73,1385.1,12,2,14,4
2014-04-08,70,793,"M6","20",7.45,4411.8,12,2,14,4
2014-04-09,64,151,"M6","11",0.79,510.3,20,3,14,4
2014-04-09,55,203,"M6","12",0.78,513,12,3,14,4
2014-04-09,51,248,"M6","12",1.46,666.9,12,3,14,4
2014-04-09,89,342,"M6","13",3.9,1026,12,3,14,4
2014-04-09,74,469,"M6","19",3.75,1744.2,12,3,14,4
2014-04-09,92,871,"M6","20",6.42,5130,12,3,14,4
2014-04-09,79,1539,"M6","22",4.89,5335.2,12,3,14,4
2014-04-10,63,120,"M6","10",0.15,102.06,20,4,14,4
2014-04-10,94,180,"M6","11",0.97,266.76,12,4,14,4
2014-04-10,75,160,"M6","11",1,510.3,20,4,14,4
2014-04-10,67,298,"M6","12",1.91,947.7,20,4,14,4
2014-04-10,82,368,"M6","13",2.2,1458,20,4,14,4
2014-04-10,72,370,"M6","18",1.74,1385.1,12,4,14,4
2014-04-10,86,470,"M6","19",2.43,1641.6,12,4,14,4
2014-04-10,96,1017,"M6","22",6.36,4924.8,12,4,14,4
2014-04-11,71,128,"M6","10",0.4,204.12,20,5,14,4
2014-04-11,72,139,"M6","11",0.73,510.3,20,5,14,4
2014-04-11,66,437,"M6","13",2.81,1545.48,20,5,14,4
2014-04-11,69,329,"M6","13",2.5,1026,12,5,14,4
2014-04-11,116,315,"M6","16",1.52,533.52,12,5,14,4
2014-04-11,92,865,"M6","17",2.88,1283.04,20,5,14,4
2014-04-11,128,502,"M6","17",1.89,1647.54,20,5,14,4
2014-04-11,99,485,"M6","18",2.82,1385.1,12,5,14,4
2014-04-11,85,545,"M6","20",7.04,4104,12,5,14,4
2014-04-12,33,366,"M6","12",0.6,772.74,20,6,14,4
2014-04-12,80,436,"M6","16",0.86,1253.88,20,6,14,4
2014-04-12,77,387,"M6","19",3.28,1179.9,12,6,14,4
2014-04-12,81,704,"M6","20",6.79,3078,12,6,14,4
2014-04-12,85,791,"M6","21",4.54,2359.8,12,6,14,4
2014-04-12,95,586,"M6","22",5.33,2359.8,12,6,14,4
2014-04-13,96,204,"M6","10",0.52,247.86,20,0,14,4
2014-04-13,54,590,"M6","13",2.31,1231.2,12,0,14,4
2014-04-13,104,548,"M6","16",2.71,1077.3,12,0,14,4
2014-04-13,109,621,"M6","16",3.1,1231.2,12,0,14,4
2014-04-13,116,673,"M6","19",4.6,1846.8,12,0,14,4
2014-04-14,66,214,"M6","10",0.01,320.76,20,1,15,4
2014-04-14,68,212,"M6","11",0.36,437.4,20,1,15,4
2014-04-14,66,192,"M6","12",0.5,947.7,20,1,15,4
2014-04-14,81,617,"M6","14",6.03,1530.9,20,1,15,4
2014-04-14,79,327,"M6","15",2.98,666.9,12,1,15,4
2014-04-14,84,516,"M6","16",2.59,718.2,12,1,15,4
2014-04-14,93,476,"M6","19",2.79,1590.3,12,1,15,4
2014-04-14,79,842,"M6","20",7.51,4411.8,12,1,15,4
2014-04-15,61,192,"M6","10",0,320.76,20,2,15,4
2014-04-15,67,186,"M6","11",0.25,379.08,20,2,15,4
2014-04-15,82,276,"M6","11",0.63,437.4,20,2,15,4
2014-04-15,77,290,"M6","15",1.79,1020.6,20,2,15,4
2014-04-15,101,283,"M6","15",2.2,666.9,12,2,15,4
2014-04-15,69,535,"M6","16",2.4,718.2,12,2,15,4
2014-04-15,76,517,"M6","18",1.52,1647.54,20,2,15,4
2014-04-15,57,681,"M6","20",6.88,4411.8,12,2,15,4
2014-04-15,87,867,"M6","20",6.27,4719.6,12,2,15,4
2014-04-16,47,236,"M6","10",0.31,320.76,20,3,15,4
2014-04-16,63,251,"M6","11",0.5,437.4,20,3,15,4
2014-04-16,49,191,"M6","12",0.56,947.7,20,3,15,4
2014-04-16,48,169,"M6","12",0.36,636.12,12,3,15,4
2014-04-16,97,572,"M6","14",3.95,1530.9,20,3,15,4
2014-04-16,70,507,"M6","14",4.53,1530.9,20,3,15,4
2014-04-16,73,347,"M6","15",3.1,1020.6,20,3,15,4
2014-04-16,86,827,"M6","17",2.64,902.88,12,3,15,4
2014-04-16,134,452,"M6","17",1.22,902.88,12,3,15,4
2014-04-16,83,423,"M6","18",1.67,1385.1,12,3,15,4
2014-04-16,83,951,"M6","20",8.26,5130,12,3,15,4
2014-04-17,51,111,"M6","9",0.11,61.56,12,4,15,4
2014-04-17,64,133,"M6","10",0,320.76,20,4,15,4
2014-04-17,51,224,"M6","12",0.84,947.7,20,4,15,4
2014-04-17,47,319,"M6","13",3.8,1545.48,20,4,15,4
2014-04-17,78,549,"M6","14",6.12,1077.3,12,4,15,4
2014-04-17,68,510,"M6","14",6.09,1530.9,20,4,15,4
2014-04-17,72,328,"M6","15",3.39,718.2,12,4,15,4
2014-04-17,126,282,"M6","15",2.78,947.7,20,4,15,4
2014-04-17,63,520,"M6","16",3.03,1020.6,20,4,15,4
2014-04-17,90,381,"M6","17",1.67,1283.04,20,4,15,4
2014-04-17,82,433,"M6","18",1.5,1159.38,12,4,15,4
2014-04-17,70,397,"M6","18",2.99,1385.1,12,4,15,4
2014-04-17,63,458,"M6","19",4.39,1590.3,12,4,15,4
2014-04-17,75,766,"M6","20",6.44,5335.2,12,4,15,4
2014-04-17,59,704,"M6","22",4.65,4104,12,4,15,4
2014-04-18,64,194,"M6","10",0.54,320.76,20,5,15,4
2014-04-18,70,166,"PuissanceTNT","10",0.17,207.036,20,5,15,4
2014-04-18,41,130,"PuissanceTNT","12",0.11,151.848,12,5,15,4
2014-04-18,55,186,"M6","12",0.47,947.7,20,5,15,4
2014-04-18,54,213,"M6","12",1.19,991.44,20,5,15,4
2014-04-18,66,187,"PuissanceTNT","12",0.16,318.06,12,5,15,4
2014-04-18,62,285,"PuissanceTNT","13",0.16,510.3,20,5,15,4
2014-04-18,63,443,"PuissanceTNT","13",0,341.658,12,5,15,4
2014-04-18,140,559,"M6","14",5.34,1530.9,20,5,15,4
2014-04-18,88,743,"M6","14",4.05,1530.9,20,5,15,4
2014-04-18,75,283,"PuissanceTNT","15",0.17,415.53,20,5,15,4
2014-04-18,58,342,"M6","16",1.15,533.52,12,5,15,4
2014-04-18,62,267,"PuissanceTNT","17",0.18,245.214,12,5,15,4
2014-04-18,85,550,"M6","17",1.45,1283.04,20,5,15,4
2014-04-18,68,273,"PuissanceTNT","18",0.7,400.14,12,5,15,4
2014-04-18,80,516,"M6","18",3.61,1385.1,12,5,15,4
2014-04-18,86,635,"PuissanceTNT","18",0.91,962.28,20,5,15,4
2014-04-18,92,849,"M6","20",8.5,4309.2,12,5,15,4
2014-04-19,49,132,"M6","10",0.01,164.16,12,6,15,4
2014-04-19,47,199,"PuissanceTNT","11",0.15,263.898,20,6,15,4
2014-04-19,51,165,"PuissanceTNT","11",0.16,194.94,12,6,15,4
2014-04-19,58,272,"M6","12",0.09,461.7,12,6,15,4
2014-04-19,55,228,"PuissanceTNT","13",0.67,370.386,12,6,15,4
2014-04-19,68,484,"M6","15",1.81,779.76,12,6,15,4
2014-04-19,69,305,"PuissanceTNT","16",0.51,366.282,12,6,15,4
2014-04-19,70,322,"M6","17",1.43,1239.3,20,6,15,4
2014-04-19,77,391,"M6","18",0.32,923.4,12,6,15,4
2014-04-20,28,154,"M6","9",0.19,87.48,20,0,15,4
2014-04-20,73,310,"M6","10",0.2,174.96,20,0,15,4
2014-04-20,74,154,"PuissanceTNT","11",1.16,349.866,12,0,15,4
2014-04-20,47,118,"PuissanceTNT","12",0.41,246.24,12,0,15,4
2014-04-20,35,246,"PuissanceTNT","14",1.08,297.54,12,0,15,4
2014-04-20,67,781,"M6","14",4.13,1128.6,12,0,15,4
2014-04-20,66,270,"PuissanceTNT","15",2.22,410.4,12,0,15,4
2014-04-20,89,397,"PuissanceTNT","17",0.76,685.368,12,0,15,4
2014-04-20,82,570,"PuissanceTNT","18",0.71,1108.08,20,0,15,4
2014-04-20,61,334,"PuissanceTNT","21",1.56,1272.24,12,0,15,4
2014-04-21,68,293,"M6","10",0.17,262.44,20,1,16,4
2014-04-21,51,224,"M6","12",1.33,947.7,20,1,16,4
2014-04-21,57,275,"PuissanceTNT","13",0.28,297.54,12,1,16,4
2014-04-21,48,369,"PuissanceTNT","13",0.24,481.14,20,1,16,4
2014-04-21,79,401,"PuissanceTNT","14",0,318.06,12,1,16,4
2014-04-21,78,438,"PuissanceTNT","15",0,415.53,20,1,16,4
2014-04-21,96,344,"PuissanceTNT","17",0.49,325.242,12,1,16,4
2014-04-21,93,1000,"M6","18",3.9,1603.8,20,1,16,4
2014-04-21,129,844,"PuissanceTNT","19",1.52,924.426,12,1,16,4
2014-04-21,63,1814,"M6","22",4.4,4206.6,12,1,16,4
2014-04-21,107,2230,"M6","22",3.81,4309.2,12,1,16,4
2014-04-22,64,115,"M6","9",0,72.9,20,2,16,4
2014-04-22,79,292,"M6","10",0.04,233.28,20,2,16,4
2014-04-22,80,228,"M6","12",1.04,874.8,20,2,16,4
2014-04-22,69,190,"PuissanceTNT","12",0,246.24,12,2,16,4
2014-04-22,94,252,"PuissanceTNT","13",0.25,422.82,20,2,16,4
2014-04-22,103,408,"PuissanceTNT","13",0.03,338.58,12,2,16,4
2014-04-22,98,504,"M6","14",5.31,861.84,12,2,16,4
2014-04-22,126,328,"PuissanceTNT","15",0.11,302.67,12,2,16,4
2014-04-22,123,491,"M6","16",1.9,845.64,20,2,16,4
2014-04-22,138,328,"PuissanceTNT","16",0.17,181.602,12,2,16,4
2014-04-22,114,735,"M6","16",1.76,697.68,12,2,16,4
2014-04-22,91,584,"M6","18",2.45,1385.1,20,2,16,4
2014-04-22,107,334,"PuissanceTNT","18",0.81,371.412,12,2,16,4
2014-04-22,127,771,"M6","18",3.12,1282.5,12,2,16,4
2014-04-22,87,342,"PuissanceTNT","21",0.79,1026,12,2,16,4
2014-04-22,153,727,"M6","21",3.11,3898.8,12,2,16,4
2014-04-23,78,158,"M6","10",0.05,233.28,20,3,16,4
2014-04-23,79,177,"PuissanceTNT","11",0,205.578,20,3,16,4
2014-04-23,76,198,"M6","12",1.02,874.8,20,3,16,4
2014-04-23,53,199,"M6","12",0.88,615.6,12,3,16,4
2014-04-23,75,385,"M6","13",1.82,1239.3,20,3,16,4
2014-04-23,370,294,"PuissanceTNT","13",0.09,338.58,12,3,16,4
2014-04-23,132,666,"M6","14",4.19,1224.72,20,3,16,4
2014-04-23,96,456,"PuissanceTNT","15",0,338.58,12,3,16,4
2014-04-23,133,368,"M6","15",1.9,615.6,12,3,16,4
2014-04-23,131,387,"M6","15",1.82,845.64,20,3,16,4
2014-04-23,118,405,"M6","16",2.33,595.08,12,3,16,4
2014-04-23,126,897,"M6","17",2.53,882.36,12,3,16,4
2014-04-23,113,501,"M6","18",3.42,1282.5,12,3,16,4
2014-04-24,72,175,"M6","10",0.19,233.28,20,4,16,4
2014-04-24,59,121,"PuissanceTNT","12",0.21,144.666,12,4,16,4
2014-04-24,77,179,"M6","12",0.38,874.8,20,4,16,4
2014-04-24,63,190,"PuissanceTNT","12",0.12,349.92,20,4,16,4
2014-04-24,79,264,"PuissanceTNT","13",0.16,338.58,12,4,16,4
2014-04-24,77,524,"M6","14",5.66,923.4,12,4,16,4
2014-04-24,105,427,"M6","15",3.18,845.64,20,4,16,4
2014-04-24,197,379,"PuissanceTNT","15",0.16,430.11,20,4,16,4
2014-04-24,87,278,"PuissanceTNT","16",0.18,181.602,12,4,16,4
2014-04-24,95,438,"M6","16",1.31,845.64,20,4,16,4
2014-04-24,90,921,"M6","16",2.07,991.44,20,4,16,4
2014-04-24,120,529,"M6","17",1.93,1385.1,20,4,16,4
2014-04-24,101,315,"PuissanceTNT","18",0.07,371.412,12,4,16,4
2014-04-24,151,481,"M6","18",2.19,1282.5,12,4,16,4
2014-04-24,124,765,"PuissanceTNT","19",1.01,924.426,12,4,16,4
2014-04-24,95,988,"M6","20",7.35,4924.8,12,4,16,4
2014-04-24,113,761,"M6","22",5.01,3796.2,12,4,16,4
2014-04-24,92,471,"M6","23",4.04,2770.2,12,4,16,4
2014-04-25,74,206,"PuissanceTNT","10",0.12,189.54,20,5,16,4
2014-04-25,73,217,"M6","11",0.73,225.72,12,5,16,4
2014-04-25,61,248,"M6","12",0.7,874.8,20,5,16,4
2014-04-25,73,259,"PuissanceTNT","13",0.22,297.54,12,5,16,4
2014-04-25,79,375,"M6","13",2.91,872.1,12,5,16,4
2014-04-25,151,435,"PuissanceTNT","13",0.27,481.14,20,5,16,4
2014-04-25,96,273,"PuissanceTNT","14",0.16,318.06,12,5,16,4
2014-04-25,83,659,"M6","14",3.22,861.84,12,5,16,4
2014-04-25,115,328,"M6","15",2.35,874.8,20,5,16,4
2014-04-25,150,445,"M6","15",1.57,845.64,20,5,16,4
2014-04-25,423,399,"PuissanceTNT","15",0.17,302.67,12,5,16,4
2014-04-25,118,395,"M6","16",1.99,595.08,12,5,16,4
2014-04-25,128,568,"M6","17",2.26,1385.1,20,5,16,4
2014-04-25,100,378,"PuissanceTNT","18",0.31,527.796,20,5,16,4
2014-04-25,128,530,"M6","18",2.79,1282.5,12,5,16,4
2014-04-25,96,660,"M6","20",5.2,3898.8,12,5,16,4
2014-04-26,58,136,"M6","10",0,61.56,12,6,16,4
2014-04-26,77,159,"PuissanceTNT","11",0.06,185.706,12,6,16,4
2014-04-26,75,302,"PuissanceTNT","13",0.19,370.386,12,6,16,4
2014-04-26,87,258,"PuissanceTNT","14",0.33,325.242,12,6,16,4
2014-04-26,97,261,"PuissanceTNT","16",0.11,366.282,12,6,16,4
2014-04-26,102,311,"M6","17",0.98,666.9,12,6,16,4
2014-04-26,101,557,"PuissanceTNT","18",0.37,815.67,12,6,16,4
2014-04-26,81,688,"M6","20",5.82,4082.4,20,6,16,4
2014-04-26,134,1035,"M6","20",6.19,3078,12,6,16,4
2014-04-26,95,838,"M6","21",4.12,2052,12,6,16,4
2014-04-27,51,106,"M6","9",0.14,43.74,20,0,16,4
2014-04-27,91,223,"PuissanceTNT","11",0.37,349.866,12,0,16,4
2014-04-27,68,180,"PuissanceTNT","12",0.52,349.92,20,0,16,4
2014-04-27,110,504,"PuissanceTNT","15",0.57,321.138,12,0,16,4
2014-04-27,110,695,"M6","16",3.21,872.1,12,0,16,4
2014-04-27,141,956,"M6","17",3.39,1385.1,12,0,16,4
2014-04-27,185,631,"PuissanceTNT","18",0.82,779.76,12,0,16,4
2014-04-27,113,560,"PuissanceTNT","19",0.76,933.66,12,0,16,4
2014-04-27,146,940,"M6","20",4.89,5394.6,20,0,16,4
2014-04-27,113,457,"PuissanceTNT","21",1.72,1015.74,12,0,16,4
2014-04-27,69,593,"M6","22",2.49,1333.8,12,0,16,4
2014-04-28,65,92,"M6","9",0.35,51.3,12,1,17,4
2014-04-28,61,231,"M6","10",0.11,164.16,12,1,17,4
2014-04-28,62,171,"PuissanceTNT","12",0.12,164.16,12,1,17,4
2014-04-28,57,149,"M6","12",0.93,615.6,12,1,17,4
2014-04-28,69,341,"PuissanceTNT","13",0.23,422.82,20,1,17,4
2014-04-28,94,373,"PuissanceTNT","13",0.14,338.58,12,1,17,4
2014-04-28,85,339,"PuissanceTNT","15",0.19,415.53,20,1,17,4
2014-04-28,80,213,"PuissanceTNT","17",0,232.902,12,1,17,4
2014-04-28,106,845,"M6","17",3.65,882.36,12,1,17,4
2014-04-28,128,799,"M6","18",2.62,1385.1,20,1,17,4
2014-04-28,111,402,"PuissanceTNT","18",0.23,527.796,20,1,17,4
2014-04-28,146,797,"M6","18",3.38,1282.5,12,1,17,4
2014-04-28,63,1239,"M6","22",4.04,4104,12,1,17,4
2014-04-29,58,92,"M6","9",0,51.3,12,2,17,4
2014-04-29,69,194,"M6","10",0,164.16,12,2,17,4
2014-04-29,61,180,"PuissanceTNT","11",0.01,144.666,12,2,17,4
2014-04-29,48,154,"PuissanceTNT","12",0,233.28,20,2,17,4
2014-04-29,80,224,"M6","12",1.02,874.8,20,2,17,4
2014-04-29,75,280,"PuissanceTNT","13",0.02,297.54,12,2,17,4
2014-04-29,107,422,"PuissanceTNT","13",0.13,481.14,20,2,17,4
2014-04-29,86,295,"PuissanceTNT","14",0.03,318.06,12,2,17,4
2014-04-29,73,337,"PuissanceTNT","14",0.32,422.82,20,2,17,4
2014-04-29,80,415,"PuissanceTNT","15",0.64,430.11,20,2,17,4
2014-04-29,73,422,"M6","16",1.86,845.64,20,2,17,4
2014-04-29,100,726,"M6","16",2.83,697.68,12,2,17,4
2014-04-29,133,215,"PuissanceTNT","17",0.04,232.902,12,2,17,4
2014-04-29,138,542,"M6","18",2.51,1385.1,20,2,17,4
2014-04-29,124,260,"PuissanceTNT","18",0.46,371.412,12,2,17,4
2014-04-29,74,626,"PuissanceTNT","19",0.99,924.426,12,2,17,4
2014-04-29,114,888,"M6","20",7.92,4924.8,12,2,17,4
2014-04-29,124,475,"PuissanceTNT","21",1.42,954.18,12,2,17,4
2014-04-30,67,223,"M6","10",0.13,164.16,12,3,17,4
2014-04-30,64,172,"PuissanceTNT","11",0.33,205.578,20,3,17,4
2014-04-30,65,144,"PuissanceTNT","11",0.58,138.51,12,3,17,4
2014-04-30,70,165,"M6","12",0.51,615.6,12,3,17,4
2014-04-30,72,282,"PuissanceTNT","13",0.65,481.14,20,3,17,4
2014-04-30,81,466,"M6","14",4.92,1312.2,20,3,17,4
2014-04-30,74,437,"M6","14",4.71,861.84,12,3,17,4
2014-04-30,65,220,"PuissanceTNT","15",0.5,338.58,12,3,17,4
2014-04-30,95,317,"M6","15",3.22,874.8,20,3,17,4
2014-04-30,262,280,"PuissanceTNT","15",0.88,223.668,12,3,17,4
2014-04-30,83,218,"PuissanceTNT","16",0.21,181.602,12,3,17,4
2014-04-30,68,586,"M6","16",2.2,697.68,12,3,17,4
2014-04-30,128,761,"M6","17",2.71,882.36,12,3,17,4
2014-04-30,106,216,"PuissanceTNT","17",0.36,359.1,12,3,17,4
2014-04-30,92,555,"M6","18",2.08,1822.5,20,3,17,4
2014-04-30,117,453,"M6","19",2.4,1231.2,12,3,17,4
2014-04-30,71,849,"M6","21",3.49,3283.2,12,3,17,4
2014-05-01,29,70,"PuissanceTNT","8",0.48,109.35,20,4,17,5
2014-05-01,39,101,"PuissanceTNT","8",0.47,109.35,20,4,17,5
2014-05-01,77,309,"M6","10",0.1,233.28,20,4,17,5
2014-05-01,103,134,"Teva","10",0.08,63.18,20,4,17,5
2014-05-01,79,203,"PuissanceTNT","11",1.21,139.536,12,4,17,5
2014-05-01,82,299,"M6","12",0.93,646.38,12,4,17,5
2014-05-01,98,200,"PuissanceTNT","12",1.21,218.7,20,4,17,5
2014-05-01,64,233,"M6","12",0.98,666.9,12,4,17,5
2014-05-01,88,300,"PuissanceTNT","12",0.58,287.28,12,4,17,5
2014-05-01,136,648,"M6","13",4.82,1428.84,20,4,17,5
2014-05-01,196,472,"PuissanceTNT","13",0.35,503.01,20,4,17,5
2014-05-01,106,165,"Teva","14",0.11,58.14,12,4,17,5
2014-05-01,111,449,"PuissanceTNT","14",0,495.72,20,4,17,5
2014-05-01,125,399,"PuissanceTNT","15",0.43,199.044,12,4,17,5
2014-05-01,115,169,"Teva","15",0.05,56.7,20,4,17,5
2014-05-01,122,914,"M6","16",1.97,605.34,12,4,17,5
2014-05-01,280,332,"PuissanceTNT","16",0.68,271.89,12,4,17,5
2014-05-01,170,1758,"M6","16",2.03,962.28,20,4,17,5
2014-05-01,140,1138,"M6","18",2.89,1292.76,12,4,17,5
2014-05-01,201,920,"PuissanceTNT","18",0.26,502.74,12,4,17,5
2014-05-01,148,216,"Teva","19",0.07,135.66,12,4,17,5
2014-05-01,111,188,"Teva","21",0.15,180.12,12,4,17,5
2014-05-01,89,860,"M6","23",4.87,3645,20,4,17,5
2014-05-02,25,45,"PuissanceTNT","7",0.11,109.35,20,5,17,5
2014-05-02,52,119,"PuissanceTNT","9",0.16,159.03,12,5,17,5
2014-05-02,83,173,"M6","10",0.41,164.16,12,5,17,5
2014-05-02,55,165,"PuissanceTNT","11",0.22,139.536,12,5,17,5
2014-05-02,65,135,"Teva","12",0.09,115.14,12,5,17,5
2014-05-02,63,226,"M6","12",1.26,918.54,20,5,17,5
2014-05-02,73,150,"PuissanceTNT","12",0.01,153.9,12,5,17,5
2014-05-02,61,135,"Teva","12",0.08,155.52,20,5,17,5
2014-05-02,100,319,"PuissanceTNT","13",0.36,539.46,20,5,17,5
2014-05-02,84,789,"M6","14",3.58,1253.88,20,5,17,5
2014-05-02,96,141,"Teva","16",0.09,56.7,20,5,17,5
2014-05-02,135,989,"M6","17",1.74,882.36,12,5,17,5
2014-05-02,211,165,"Teva","17",0.02,61.56,20,5,17,5
2014-05-02,127,707,"M6","18",2.32,1312.2,20,5,17,5
2014-05-02,95,1128,"M6","20",8.45,4309.2,12,5,17,5
