Date,Chaine,Ecran,Version,Diff,Heure,GRP,BudgetNet,Format,Avant-Visites,Apres-Visites,TAv,EmAv,TAp,EmAp,DAYPART,weekday_weekend
2014-02-08,M6,1640,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,16:12:56,16,"1,51","1020,6",20,156,943,EAJ,CAUCHEMAR EN CUISINE:LILLE,EAJ,CAUCHEMAR EN CUISINE:LILLE,DAY,WE
2014-02-08,Teva,1611,COEUR DES FEMMES 30'' v1,16:25:42,16,"0,09",98,30,154,189,EB,TEVA DECO,EA,DES HISTOIRES EXTRAORDINAIRES,DAY,WE
2014-02-08,SerieClub,1751,version de base,17:07:23,17,"0,04","37,2",20,194,165,AC,EUREKA,AC,PREUVE A L'APPUI,DAY,WE
2014-02-08,M6,1800,COEUR DES FEMMES 20'' v2,17:25:41,17,"1,58","1020,6",20,186,876,EBD,PLUS VITE QUE LA MUSIQUE:INDILA,EBJ,MUST CELEBRITES,DAY,WE
2014-02-08,SerieClub,1811,version de base,17:31:16,17,"0,07",50,30,270,194,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WE
2014-02-08,Teva,1801,COEUR DES FEMMES 30'' v1,17:46:08,17,"0,09",108,30,198,240,EA,DES HISTOIRES EXTRAORDINAIRES,EA,DES HISTOIRES EXTRAORDINAIRES,DAY,WE
2014-02-08,Teva,1851,EFFET SCULPTANT LA FEMME 20'' v1,18:44:00,18,"0,05","93,96",20,174,240,EA,DES HISTOIRES EXTRAORDINAIRES,AA,"UN GARS, UNE FILLE (EPISODES)",DAY,WE
2014-02-08,ParisPremiere,1851,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:52:53,18,"0,09","97,2",20,176,187,EBJ,CA BALANCE A PARIS,ACB,KAAMELOTT:LE PROBLEME DU CHOU,ACCESS,WE
2014-02-08,SerieClub,1921,version de base,18:59:55,18,"0,15",78,30,166,155,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,ACCESS,WE
2014-02-08,M6,1930,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,19:15:08,19,"5,63","1545,48",20,578,695,EBL,UN TRESOR DANS VOTRE MAISON,EBL,UN TRESOR DANS VOTRE MAISON,ACCESS,WE
2014-02-08,M6,2050,EFFET SCULPTANT LA FEMME 20'' v1,20:54:09,20,"7,82","4082,4",20,992,1283,EBL,LA MINUTE NUTRITION,ACA,HAWAII 5-0:O AHU,ACCESS,WE
2014-02-08,SerieClub,2121,version de base,21:15:08,21,"0,02",66,30,152,132,AC,EUREKA,AC,EUREKA,PEAK,WE
2014-02-08,Teva,2141,COEUR DES FEMMES 30'' v1,21:22:09,21,"0,2",232,30,172,240,EB,DOSSIERS DE TEVA (LES),EB,DOSSIERS DE TEVA (LES),PEAK,WE
2014-02-08,M6,2130,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,21:35:28,21,"8,3","3790,8",20,272,1759,ACA,HAWAII 5-0:O AHU,ACA,HAWAII 5-0:O AHU,PEAK,WE
2014-02-08,M6,2160,COEUR DES FEMMES 20'' v2,22:08:57,22,"7,43",2916,20,158,1795,ACA,HAWAII 5-0:LANA I KA MOANA,ACA,HAWAII 5-0:LANA I KA MOANA,PEAK,WE
2014-02-08,ParisPremiere,2211,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,22:15:53,22,"0,15","163,62",20,270,245,AF,L EMIGRANT,AF,CHARLOT POLICEMAN,NIGHT,WE
2014-02-08,Teva,2151,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,22:21:14,22,"0,19","196,02",20,230,228,EB,DOSSIERS DE TEVA (LES),EA,DES HISTOIRES EXTRAORDINAIRES,NIGHT,WE
2014-02-08,ParisPremiere,2221,COEUR DES FEMMES 30'' v1,22:44:51,22,"0,19",192,30,128,142,AF,CHARLOT POLICEMAN,AF,CHARLOT MACHINISTE,NIGHT,WE
2014-02-08,SerieClub,2241,version de base,23:02:04,23,"0,01",60,20,124,150,AC,EUREKA,AC,EUREKA,NIGHT,WE
2014-02-08,ParisPremiere,2321,COEUR DES FEMMES 30'' v1,23:15:19,23,"0,08",114,30,100,105,AF,CHARLOT MACHINISTE,EAJ,CA GLISSE AU PAYS DES MERVEILLES,NIGHT,WE
2014-02-08,Teva,2251,EFFET SCULPTANT LA FEMME 20'' v1,23:51:41,23,"0,18","110,16",20,68,137,EA,DES HISTOIRES EXTRAORDINAIRES,EA,DES HISTOIRES EXTRAORDINAIRES,NIGHT,WE
2014-02-08,M6,2360,EFFET SCULPTANT LA FEMME 20'' v1,24:04:22,24,"5,69","1166,4",20,150,563,ACA,HAWAII 5-0:PU OLO,ACA,HAWAII 5-0:PU OLO,NIGHT,WE
2014-02-09,ParisPremiere,741,EFFET SCULPTANT LA FEMME 20'' v1,07:05:01,7,0,"4,86",20,12,19,EBL,INTERIEURS,EBL,INTERIEURS,NIGHT,WE
2014-02-09,ParisPremiere,751,COEUR DES FEMMES 30'' v1,07:21:26,7,0,6,30,24,14,EBL,INTERIEURS,EBP,A L AFFICHE - LA SELECTION PARIS PR,DAY,WE
2014-02-09,M6,905,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,09:00:19,9,"0,25","58,32",20,98,125,CBA,ABSOLUMENT STARS,CBA,ABSOLUMENT STARS,DAY,WE
2014-02-09,M6,950,COEUR DES FEMMES 20'' v2,09:44:22,9,"0,58","87,48",20,104,227,EBD,PLUS VITE QUE LA MUSIQUE:INDILA,CC,A MOURIR DE RIRE,DAY,WE
2014-02-09,SerieClub,951,version de base,09:51:00,9,"0,06",26,20,174,109,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WE
2014-02-09,SerieClub,1011,version de base,10:30:05,10,"0,06","27,6",20,140,176,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WE
2014-02-09,M6,1105,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,10:52:08,10,"1,36","291,6",20,280,318,CC,A MOURIR DE RIRE,CC,A MOURIR DE RIRE,DAY,WE
2014-02-09,ParisPremiere,1131,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,11:30:56,11,"0,02","76,14",20,114,187,EBK,LA MODE LA MODE LA MODE,EBL,TRES TRES BON,DAY,WE
2014-02-09,SerieClub,1141,version de base,12:07:54,12,"0,05",18,30,126,154,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WE
2014-02-09,ParisPremiere,1221,EFFET SCULPTANT LA FEMME 20'' v1,12:13:17,12,"0,06","89,1",20,130,164,EBL,TRES TRES BON,EBL,TRES TRES BON,DAY,WE
2014-02-09,SerieClub,1301,version de base,12:54:12,12,"0,04",21,20,122,125,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WE
2014-02-09,SerieClub,1321,version de base,13:23:39,13,"0,05",21,20,112,137,AC,FAMILLE D'ACCUEIL,AC,STARGATE SG-1,DAY,WE
2014-02-09,Teva,1411,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,14:17:39,14,"0,11","106,92",20,164,261,AC,MA FAMILLE D'ABORD,AC,MA FAMILLE D'ABORD,DAY,WE
2014-02-09,M6,1550,EFFET SCULPTANT LA FEMME 20'' v1,15:42:11,15,"4,59",1458,20,962,1631,EAL,RECHERCHE APPARTEMENT OU MAISON,EAL,RECHERCHE APPARTEMENT OU MAISON,DAY,WE
2014-02-09,SerieClub,1551,version de base,16:06:47,16,"0,03","29,2",20,166,214,AC,STARGATE SG-1,AC,STARGATE SG-1,DAY,WE
2014-02-09,M6,1810,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,17:50:13,17,"3,87",2187,20,1042,1479,DDB,66 MINUTES:REPORTAGE:SUPER BOWL SUP,DDB,66 MINUTES:REPORTAGE:SUPER BOWL SUP,DAY,WE
2014-02-09,Teva,1801,COEUR DES FEMMES 30'' v1,18:16:49,18,"0,12",108,30,188,264,AB,PRINCE PAS TRES CHARMANT (UN),AC,DROP DEAD DIVA,DAY,WE
2014-02-09,Teva,1831,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:45:56,18,"0,1","84,24",20,556,469,AC,DROP DEAD DIVA,AC,DROP DEAD DIVA,ACCESS,WE
2014-02-09,SerieClub,1921,version de base,18:55:25,18,"0,09",120,30,236,212,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,ACCESS,WE
2014-02-09,Teva,1851,COEUR DES FEMMES 30'' v1,19:30:35,19,"0,09",116,30,176,286,AC,DROP DEAD DIVA,AC,DROP DEAD DIVA,ACCESS,WE
2014-02-09,SerieClub,1951,version de base,19:42:13,19,"0,13",132,30,202,197,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,ACCESS,WE
2014-02-09,Teva,2021,COEUR DES FEMMES 30'' v1,19:58:59,19,"0,1",124,30,152,294,AC,DROP DEAD DIVA,AC,DROP DEAD DIVA,ACCESS,WE
2014-02-09,ParisPremiere,2021,EFFET SCULPTANT LA FEMME 20'' v1,20:06:03,20,"0,24","168,48",20,198,211,ACB,KAAMELOTT:HEAT,ACB,KAAMELOTT:DECIBELS NOCTURNES,ACCESS,WE
2014-02-09,SerieClub,2031,version de base,20:25:17,20,"0,14","116,6",20,186,213,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,PEAK,WE
2014-02-09,Teva,2051,COEUR DES FEMMES 30'' v1,20:38:54,20,"0,31",170,30,190,492,AC,DROP DEAD DIVA,AC,DEVIOUS MAIDS,PEAK,WE
2014-02-09,SerieClub,2051,version de base,20:47:33,20,"0,1",122,30,238,187,AC,PREUVE A L'APPUI,AC,NIH : ALERTES MEDICALES,PEAK,WE
2014-02-09,Teva,2141,COEUR DES FEMMES 30'' v1,21:18:55,21,"0,39",232,30,168,800,AC,DEVIOUS MAIDS,AC,DEVIOUS MAIDS,PEAK,WE
2014-02-09,SerieClub,2211,version de base,21:50:54,21,"0,07",70,30,166,178,AC,NIH : ALERTES MEDICALES,AC,NIH : ALERTES MEDICALES,PEAK,WE
2014-02-09,Teva,2151,EFFET SCULPTANT LA FEMME 20'' v1,21:57:31,21,"0,38","196,02",20,210,932,AC,DEVIOUS MAIDS,AC,DEVIOUS MAIDS,PEAK,WE
2014-02-09,SerieClub,2241,version de base,22:33:23,22,"0,07",70,30,106,118,AC,NIH : ALERTES MEDICALES,AC,NIH : ALERTES MEDICALES,PEAK,WE
2014-02-09,Teva,2221,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,22:43:21,22,"0,23","137,7",20,272,784,AC,DEVIOUS MAIDS,AC,DEVIOUS MAIDS,NIGHT,WE
2014-02-09,SerieClub,2221,version de base,22:56:28,22,"0,08","61,6",20,96,120,AC,NIH : ALERTES MEDICALES,AC,NIH : ALERTES MEDICALES,NIGHT,WE
2014-02-09,M6,2370,EFFET SCULPTANT LA FEMME 20'' v1,24:45:19,24,"0,47","583,2",20,60,237,DDB,ENQUETE EXCLUSIVE:REPORTAGE:REVES F,DDB,ENQUETE EXCLUSIVE:REPORTAGE:REVES F,NIGHT,WE
2014-02-10,ParisPremiere,721,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:15:54,7,"0,01","4,86",20,46,22,EBL,TRES TRES BON,EBK,LA MODE LA MODE LA MODE,NIGHT,WD
2014-02-10,ParisPremiere,751,COEUR DES FEMMES 20'' v2,07:52:49,7,"0,01","4,86",20,28,28,J,ZAP PARIS PREMIERE,EBP,A L AFFICHE - LA SELECTION PARIS PR,DAY,WD
2014-02-10,SerieClub,951,version de base,09:51:00,9,"0,04",26,20,76,85,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-10,M6,950,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,10:02:00,10,"0,11","58,32",20,110,196,DG,METEO 6,CBB,LES REINES DU SHOPPING,DAY,WD
2014-02-10,M6,1015,COEUR DES FEMMES 20'' v2,10:26:15,10,"0,26","233,28",20,222,334,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-02-10,SerieClub,1041,version de base,10:40:18,10,"0,07","16,2",20,148,117,AC,NEW YORK 911,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-02-10,SerieClub,1011,version de base,11:01:00,11,"0,05","27,6",20,116,118,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-10,Teva,1131,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,11:28:46,11,"0,04","110,16",20,232,232,AB,MATERNITE A RISQUE,AB,MATERNITE A RISQUE,DAY,WD
2014-02-10,SerieClub,1211,version de base,11:48:44,11,"0,07","16,2",20,134,116,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-02-10,M6,1340,COEUR DES FEMMES 20'' v2,13:56:33,13,"5,34","1253,88",20,180,1243,ACB,SCENES DE MENAGES,DG,METEO 6,DAY,WD
2014-02-10,SerieClub,1401,version de base,14:02:09,14,"0,03","30,8",20,298,206,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-02-10,Teva,1421,COEUR DES FEMMES 20'' v2,14:46:58,14,"0,13","103,68",20,134,202,AB,SARCOPHAGE POUR DEUX (UN),AB,SARCOPHAGE POUR DEUX (UN),DAY,WD
2014-02-10,M6,1440,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,14:52:04,14,"5,78","1195,56",20,1120,978,ABF,LE ROLE DE SA VIE - ERNIE BARBARASH,ABF,LE ROLE DE SA VIE - ERNIE BARBARASH,DAY,WD
2014-02-10,SerieClub,1521,version de base,15:22:16,15,"0,13","56,8",20,142,138,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-02-10,M6,1530,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,15:51:23,15,"3,99","845,64",20,446,957,ABF,LE ROLE DE SA VIE - ERNIE BARBARASH,EBL,ASTUCE DE CHEF,DAY,WD
2014-02-10,SerieClub,1611,version de base,16:08:21,16,"0,15","51,8",20,176,176,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-10,M6,1610,EFFET SCULPTANT LA FEMME 20'' v1,16:22:02,16,"2,19","801,9",20,678,643,ABB,UN ETRANGE ENLEVEMENT,ABB,UN ETRANGE ENLEVEMENT,DAY,WD
2014-02-10,SerieClub,1701,version de base,16:46:51,16,"0,11",47,20,180,182,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-10,M6,1640,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,16:55:17,16,"3,12","714,42",20,494,951,ABB,UN ETRANGE ENLEVEMENT,ABB,UN ETRANGE ENLEVEMENT,DAY,WD
2014-02-10,M6,1805,COEUR DES FEMMES 20'' v2,17:34:22,17,"2,76","758,16",20,314,711,ABB,UN ETRANGE ENLEVEMENT,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-02-10,SerieClub,1821,version de base,17:50:36,17,"0,12","74,6",20,206,195,AC,NEW YORK 911,AC,EUREKA,DAY,WD
2014-02-10,ParisPremiere,1821,EFFET SCULPTANT LA FEMME 20'' v1,18:25:30,18,"0,2","90,72",20,194,189,ACC,CODE QUANTUM:UN MARI POUR DEUX - 25,ACC,CODE QUANTUM:UN MARI POUR DEUX - 25,DAY,WD
2014-02-10,Teva,1841,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:51:30,18,0,"149,04",20,168,304,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,ACCESS,WD
2014-02-10,ParisPremiere,1841,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,19:01:57,19,"0,19","102,06",20,160,178,ACC,CODE QUANTUM:ADIEU NORMA JEAN - 4 A,ACC,CODE QUANTUM:ADIEU NORMA JEAN - 4 A,ACCESS,WD
2014-02-10,M6,1930,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,19:16:40,19,"4,01","1837,08",20,166,1049,DDB,100 POUR 100 MAG:REPORTAGE:100 POUR,DDB,100 POUR 100 MAG:REPORTAGE:PEOPLE J,ACCESS,WD
2014-02-10,ParisPremiere,1921,COEUR DES FEMMES 20'' v2,19:30:05,19,"0,13","92,34",20,220,197,ACC,CODE QUANTUM:ADIEU NORMA JEAN - 4 A,ACB,KAAMELOTT:LE GARDE DU CORPS,ACCESS,WD
2014-02-10,ParisPremiere,1951,EFFET SCULPTANT LA FEMME 20'' v1,19:41:08,19,"0,09","111,78",20,204,202,ACB,KAAMELOTT:HEAT,ACB,KAAMELOTT:DECIBELS NOCTURNES,ACCESS,WD
2014-02-10,Teva,2051,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,20:39:26,20,"0,16","192,78",20,222,267,AC,DESPERATE HOUSEWIVES,AA,COUP DE FOUDRE A BOLLYWOOD,ACCESS,WD
2014-02-10,M6,2045,EFFET SCULPTANT LA FEMME 20'' v1,20:51:45,20,"4,89","6415,2",20,186,2259,ACB,SCENES DE MENAGES,CBB,TOP CHEF - M6 -,PEAK,WD
2014-02-10,Teva,2141,COEUR DES FEMMES 20'' v2,21:17:41,21,"0,28","289,98",20,166,267,AA,COUP DE FOUDRE A BOLLYWOOD,AA,COUP DE FOUDRE A BOLLYWOOD,PEAK,WD
2014-02-10,ParisPremiere,2121,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,21:38:30,21,"0,12","131,22",20,180,171,CC,LA REVUE DE PRESSE,CC,LA REVUE DE PRESSE,PEAK,WD
2014-02-10,M6,2180,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,22:41:58,22,"3,62",5832,20,132,3194,CBB,TOP CHEF - M6 -,CBB,TOP CHEF - M6 -,PEAK,WD
2014-02-10,ParisPremiere,2150,COEUR DES FEMMES 20'' v2,22:49:42,22,"0,14","124,74",20,246,186,CC,LA REVUE DE PRESSE,ACC,SPARTACUS VENGEANCE:MONSTRES,NIGHT,WD
2014-02-10,ParisPremiere,2221,EFFET SCULPTANT LA FEMME 20'' v1,23:12:07,23,"0,2","123,12",20,126,96,ACC,SPARTACUS VENGEANCE:MONSTRES,ACC,SPARTACUS VENGEANCE:MONSTRES,NIGHT,WD
2014-02-10,M6,2370,COEUR DES FEMMES 20'' v2,24:44:04,24,"0,39","670,68",20,264,254,EBL,NORBERT ET JEAN LE DEFI,EBL,NORBERT ET JEAN LE DEFI,NIGHT,WD
2014-02-11,ParisPremiere,721,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:22:41,7,0,"4,86",20,30,32,EBL,INTERIEURS,EBF,HOTELS DU MONDE,NIGHT,WD
2014-02-11,ParisPremiere,751,EFFET SCULPTANT LA FEMME 20'' v1,07:52:12,7,0,"4,86",20,40,37,EBF,HOTELS DU MONDE,EBP,A L AFFICHE - LA SELECTION PARIS PR,DAY,WD
2014-02-11,SerieClub,851,version de base,08:51:00,8,"0,05","14,6",20,72,74,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-02-11,M6,950,EFFET SCULPTANT LA FEMME 20'' v1,10:05:50,10,"0,03","58,32",20,84,219,DG,METEO 6,CBB,LES REINES DU SHOPPING,DAY,WD
2014-02-11,M6,1015,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,10:27:50,10,0,"233,28",20,88,429,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-02-11,Teva,1131,EFFET SCULPTANT LA FEMME 20'' v1,10:39:16,10,"0,03","102,06",20,114,129,AB,19E EPOUSE (LA),AB,19E EPOUSE (LA),DAY,WD
2014-02-11,M6,1230,COEUR DES FEMMES 20'' v2,12:23:02,12,"2,06","1020,6",20,536,383,ACB,DROP DEAD DIVA:LOIN DES YEUX LOIN D,ACB,DROP DEAD DIVA:LOIN DES YEUX LOIN D,DAY,WD
2014-02-11,M6,1305,EFFET SCULPTANT LA FEMME 20'' v1,13:22:28,13,"3,62","1312,2",20,188,806,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,DAY,WD
2014-02-11,Teva,1321,EFFET SCULPTANT LA FEMME 20'' v1,13:34:49,13,"0,06","241,38",20,148,277,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-02-11,SerieClub,1401,version de base,13:55:43,13,"0,06","27,6",20,164,130,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-02-11,Teva,1411,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,14:04:24,14,"0,08","108,54",20,124,188,AC,DESPERATE HOUSEWIVES,AB,LEGITIMES DEFENSES,DAY,WD
2014-02-11,M6,1410,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,14:24:33,14,"5,94","1195,56",20,188,1243,ABA,L AMOUR EN 8 LECONS,ABA,L AMOUR EN 8 LECONS,DAY,WD
2014-02-11,SerieClub,1451,version de base,14:37:14,14,"0,08","35,6",20,142,156,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-02-11,Teva,1421,COEUR DES FEMMES 20'' v2,14:47:27,14,"0,09","106,92",20,110,168,AB,LEGITIMES DEFENSES,AB,LEGITIMES DEFENSES,DAY,WD
2014-02-11,M6,1440,COEUR DES FEMMES 20'' v2,14:53:05,14,"5,51","1195,56",20,626,855,ABA,L AMOUR EN 8 LECONS,ABA,L AMOUR EN 8 LECONS,DAY,WD
2014-02-11,Teva,1511,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,15:16:03,15,"0,08","98,82",20,184,178,AB,LEGITIMES DEFENSES,AB,LEGITIMES DEFENSES,DAY,WD
2014-02-11,SerieClub,1521,version de base,15:28:19,15,"0,11","42,2",20,130,142,AC,PREUVE A L'APPUI,AC,PREUVE A L'APPUI,DAY,WD
2014-02-11,SerieClub,1601,version de base,15:41:03,15,"0,17","45,4",20,162,174,AC,PREUVE A L'APPUI,AC,NEW YORK 911,DAY,WD
2014-02-11,M6,1530,EFFET SCULPTANT LA FEMME 20'' v1,15:53:07,15,"4,12","845,64",20,608,685,EBL,ASTUCE DE CHEF,ABF,EN TOUTE IMPUNITE,DAY,WD
2014-02-11,SerieClub,1611,version de base,16:02:26,16,"0,17","45,4",20,210,136,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-11,M6,1610,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,16:27:37,16,"3,38","801,9",20,134,843,ABF,EN TOUTE IMPUNITE,ABF,EN TOUTE IMPUNITE,DAY,WD
2014-02-11,SerieClub,1701,version de base,16:47:33,16,"0,11","30,8",20,144,184,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-11,SerieClub,1741,version de base,17:32:05,17,"0,14","42,2",20,126,171,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-11,SerieClub,1821,version de base,17:53:42,17,"0,16","51,8",20,200,160,AC,NEW YORK 911,AC,EUREKA,DAY,WD
2014-02-11,M6,1830,EFFET SCULPTANT LA FEMME 20'' v1,18:13:07,18,"2,98","1312,2",20,622,817,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-02-11,M6,1900,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,18:41:35,18,"4,29","1603,8",20,172,1193,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,ACCESS,WD
2014-02-11,Teva,1841,EFFET SCULPTANT LA FEMME 20'' v1,18:53:11,18,0,"111,78",20,282,214,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,ACCESS,WD
2014-02-11,ParisPremiere,1920,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,19:26:34,19,"0,14","87,48",20,140,181,ACC,CODE QUANTUM:L HOMME PREHISTORIQUE,ACB,KAAMELOTT:L ECLAIREUR,ACCESS,WD
2014-02-11,SerieClub,2031,version de base,20:24:36,20,"0,14","66,4",20,136,161,AC,EUREKA,AC,EUREKA,ACCESS,WD
2014-02-11,M6,2025,EFFET SCULPTANT LA FEMME 20'' v1,20:30:10,20,"10,32","6998,4",20,1208,1818,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,PEAK,WD
2014-02-11,Teva,2251,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,22:57:23,22,"0,09","241,38",20,138,168,AC,DROP DEAD DIVA,CBA,REINES DU SHOPPING (LES),PEAK,WD
2014-02-11,ParisPremiere,2251,COEUR DES FEMMES 20'' v2,23:26:27,23,"0,25","134,46",20,82,129,AAB,TAKEN,AAB,TAKEN,NIGHT,WD
2014-02-11,M6,2280,COEUR DES FEMMES 20'' v2,23:49:33,23,"0,85","670,68",20,80,458,AAA,SUPERGRAVE,AAA,SUPERGRAVE,NIGHT,WD
2014-02-12,ParisPremiere,721,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,07:41:46,7,"0,01","4,86",20,40,43,EBL,INTERIEURS,EBL,INTERIEURS,NIGHT,WD
2014-02-12,ParisPremiere,751,EFFET SCULPTANT LA FEMME 20'' v1,07:56:23,7,"0,01","4,86",20,46,64,EBL,INTERIEURS,EBP,A L AFFICHE - LA SELECTION PARIS PR,DAY,WD
2014-02-12,SerieClub,851,version de base,09:14:12,9,"0,03","11,4",20,94,105,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-02-12,SerieClub,951,version de base,09:51:00,9,"0,06",21,20,104,108,AC,NEW YORK 911,AC,NEW YORK 911,DAY,WD
2014-02-12,M6,950,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,10:05:35,10,"0,04","58,32",20,92,219,DG,METEO 6,EBL,ASTUCE DE CHEF,DAY,WD
2014-02-12,M6,1015,EFFET SCULPTANT LA FEMME 20'' v1,10:27:15,10,"0,14","233,28",20,190,273,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-02-12,Teva,1131,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,11:24:28,11,"0,04","113,4",20,124,174,EB,BELLE TOUTE NUE,EB,BELLE TOUTE NUE,DAY,WD
2014-02-12,SerieClub,1211,version de base,11:46:40,11,"0,05","11,4",20,138,134,AC,FAMILLE D'ACCUEIL,AC,FAMILLE D'ACCUEIL,DAY,WD
2014-02-12,Teva,1231,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,12:15:10,12,"0,04","223,56",20,136,143,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-02-12,M6,1230,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,12:24:52,12,"0,85","1020,6",20,98,563,ACB,DROP DEAD DIVA:TOUT POUR LA MUSIQUE,ACB,DROP DEAD DIVA:TOUT POUR LA MUSIQUE,DAY,WD
2014-02-12,Teva,1301,EFFET SCULPTANT LA FEMME 20'' v1,12:45:51,12,"0,05","254,34",20,182,218,AC,DESPERATE HOUSEWIVES,AC,DESPERATE HOUSEWIVES,DAY,WD
2014-02-12,M6,1305,DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1,13:24:08,13,"3,65","1312,2",20,704,638,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,DAY,WD
