date,datetime,Visites_by_hour
13/03/2014,13/03/2014 09,11
13/03/2014,13/03/2014 09,12
13/03/2014,13/03/2014 09,9
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,10
13/03/2014,13/03/2014 09,16
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,8
13/03/2014,13/03/2014 09,13
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,12
13/03/2014,13/03/2014 09,17
13/03/2014,13/03/2014 09,12
13/03/2014,13/03/2014 09,15
13/03/2014,13/03/2014 09,20
13/03/2014,13/03/2014 09,11
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,17
13/03/2014,13/03/2014 09,16
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,21
13/03/2014,13/03/2014 09,13
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,11
13/03/2014,13/03/2014 09,13
13/03/2014,13/03/2014 09,23
13/03/2014,13/03/2014 09,15
13/03/2014,13/03/2014 09,12
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,10
13/03/2014,13/03/2014 09,10
13/03/2014,13/03/2014 09,10
13/03/2014,13/03/2014 09,18
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,19
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,9
13/03/2014,13/03/2014 09,35
13/03/2014,13/03/2014 09,10
13/03/2014,13/03/2014 09,14
13/03/2014,13/03/2014 09,20
13/03/2014,13/03/2014 09,20
13/03/2014,13/03/2014 09,16
13/03/2014,13/03/2014 09,24
13/03/2014,13/03/2014 09,9
13/03/2014,13/03/2014 09,13
13/03/2014,13/03/2014 10,17
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,18
13/03/2014,13/03/2014 10,17
13/03/2014,13/03/2014 10,8
13/03/2014,13/03/2014 10,21
13/03/2014,13/03/2014 10,18
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,11
13/03/2014,13/03/2014 10,13
13/03/2014,13/03/2014 10,12
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,13
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,13
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,27
13/03/2014,13/03/2014 10,26
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,22
13/03/2014,13/03/2014 10,21
13/03/2014,13/03/2014 10,48
13/03/2014,13/03/2014 10,39
13/03/2014,13/03/2014 10,27
13/03/2014,13/03/2014 10,18
13/03/2014,13/03/2014 10,14
13/03/2014,13/03/2014 10,12
13/03/2014,13/03/2014 10,19
13/03/2014,13/03/2014 10,18
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,14
13/03/2014,13/03/2014 10,26
13/03/2014,13/03/2014 10,19
13/03/2014,13/03/2014 10,22
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,18
13/03/2014,13/03/2014 10,21
13/03/2014,13/03/2014 10,19
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,17
13/03/2014,13/03/2014 10,23
13/03/2014,13/03/2014 10,13
13/03/2014,13/03/2014 10,22
13/03/2014,13/03/2014 10,27
13/03/2014,13/03/2014 10,18
13/03/2014,13/03/2014 10,11
13/03/2014,13/03/2014 10,25
13/03/2014,13/03/2014 10,11
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,15
13/03/2014,13/03/2014 10,21
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,23
13/03/2014,13/03/2014 10,17
13/03/2014,13/03/2014 10,20
13/03/2014,13/03/2014 10,16
13/03/2014,13/03/2014 10,26
13/03/2014,13/03/2014 10,17
13/03/2014,13/03/2014 10,12
13/03/2014,13/03/2014 11,12
13/03/2014,13/03/2014 11,18
13/03/2014,13/03/2014 11,20
13/03/2014,13/03/2014 11,28
13/03/2014,13/03/2014 11,14
13/03/2014,13/03/2014 11,13
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,18
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,23
13/03/2014,13/03/2014 11,14
13/03/2014,13/03/2014 11,21
13/03/2014,13/03/2014 11,24
13/03/2014,13/03/2014 11,18
13/03/2014,13/03/2014 11,23
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,26
13/03/2014,13/03/2014 11,14
13/03/2014,13/03/2014 11,19
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,27
13/03/2014,13/03/2014 11,20
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,23
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,47
13/03/2014,13/03/2014 11,71
13/03/2014,13/03/2014 11,38
13/03/2014,13/03/2014 11,26
13/03/2014,13/03/2014 11,18
13/03/2014,13/03/2014 11,27
13/03/2014,13/03/2014 11,20
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,24
13/03/2014,13/03/2014 11,20
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,23
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,20
13/03/2014,13/03/2014 11,15
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,11
13/03/2014,13/03/2014 11,28
13/03/2014,13/03/2014 11,15
13/03/2014,13/03/2014 11,12
13/03/2014,13/03/2014 11,20
13/03/2014,13/03/2014 11,7
13/03/2014,13/03/2014 11,18
13/03/2014,13/03/2014 11,16
13/03/2014,13/03/2014 11,21
13/03/2014,13/03/2014 11,18
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,11
13/03/2014,13/03/2014 11,17
13/03/2014,13/03/2014 11,23
13/03/2014,13/03/2014 12,21
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,12
13/03/2014,13/03/2014 12,18
13/03/2014,13/03/2014 12,16
13/03/2014,13/03/2014 12,9
13/03/2014,13/03/2014 12,16
13/03/2014,13/03/2014 12,7
13/03/2014,13/03/2014 12,7
13/03/2014,13/03/2014 12,9
13/03/2014,13/03/2014 12,10
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,16
13/03/2014,13/03/2014 12,18
13/03/2014,13/03/2014 12,9
13/03/2014,13/03/2014 12,13
13/03/2014,13/03/2014 12,11
13/03/2014,13/03/2014 12,9
13/03/2014,13/03/2014 12,7
13/03/2014,13/03/2014 12,13
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,10
13/03/2014,13/03/2014 12,14
13/03/2014,13/03/2014 12,17
13/03/2014,13/03/2014 12,9
13/03/2014,13/03/2014 12,18
13/03/2014,13/03/2014 12,13
13/03/2014,13/03/2014 12,16
13/03/2014,13/03/2014 12,12
13/03/2014,13/03/2014 12,13
13/03/2014,13/03/2014 12,10
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,12
13/03/2014,13/03/2014 12,17
13/03/2014,13/03/2014 12,13
13/03/2014,13/03/2014 12,14
13/03/2014,13/03/2014 12,10
13/03/2014,13/03/2014 12,28
13/03/2014,13/03/2014 12,85
13/03/2014,13/03/2014 12,24
13/03/2014,13/03/2014 12,15
13/03/2014,13/03/2014 12,12
13/03/2014,13/03/2014 12,20
13/03/2014,13/03/2014 12,10
13/03/2014,13/03/2014 12,11
13/03/2014,13/03/2014 12,15
13/03/2014,13/03/2014 12,15
13/03/2014,13/03/2014 12,15
13/03/2014,13/03/2014 12,14
13/03/2014,13/03/2014 12,9
13/03/2014,13/03/2014 12,12
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,7
13/03/2014,13/03/2014 12,16
13/03/2014,13/03/2014 12,11
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,19
13/03/2014,13/03/2014 12,20
13/03/2014,13/03/2014 12,14
13/03/2014,13/03/2014 12,11
13/03/2014,13/03/2014 13,22
13/03/2014,13/03/2014 13,18
13/03/2014,13/03/2014 13,14
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,18
13/03/2014,13/03/2014 13,18
13/03/2014,13/03/2014 13,19
13/03/2014,13/03/2014 13,15
13/03/2014,13/03/2014 13,18
13/03/2014,13/03/2014 13,21
13/03/2014,13/03/2014 13,15
13/03/2014,13/03/2014 13,33
13/03/2014,13/03/2014 13,34
13/03/2014,13/03/2014 13,20
13/03/2014,13/03/2014 13,17
13/03/2014,13/03/2014 13,20
13/03/2014,13/03/2014 13,24
13/03/2014,13/03/2014 13,22
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,24
13/03/2014,13/03/2014 13,30
13/03/2014,13/03/2014 13,20
13/03/2014,13/03/2014 13,21
13/03/2014,13/03/2014 13,22
13/03/2014,13/03/2014 13,19
13/03/2014,13/03/2014 13,22
13/03/2014,13/03/2014 13,21
13/03/2014,13/03/2014 13,17
13/03/2014,13/03/2014 13,26
13/03/2014,13/03/2014 13,19
13/03/2014,13/03/2014 13,18
13/03/2014,13/03/2014 13,17
13/03/2014,13/03/2014 13,20
13/03/2014,13/03/2014 13,17
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,13
13/03/2014,13/03/2014 13,17
13/03/2014,13/03/2014 13,12
13/03/2014,13/03/2014 13,15
13/03/2014,13/03/2014 13,16
13/03/2014,13/03/2014 13,25
13/03/2014,13/03/2014 13,199
13/03/2014,13/03/2014 13,109
13/03/2014,13/03/2014 13,52
13/03/2014,13/03/2014 13,40
13/03/2014,13/03/2014 13,26
13/03/2014,13/03/2014 13,30
13/03/2014,13/03/2014 13,34
13/03/2014,13/03/2014 13,33
13/03/2014,13/03/2014 13,21
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,28
13/03/2014,13/03/2014 13,24
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,21
13/03/2014,13/03/2014 13,21
13/03/2014,13/03/2014 13,23
13/03/2014,13/03/2014 13,27
13/03/2014,13/03/2014 13,12
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,25
13/03/2014,13/03/2014 14,10
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,16
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,21
13/03/2014,13/03/2014 14,16
13/03/2014,13/03/2014 14,14
13/03/2014,13/03/2014 14,20
13/03/2014,13/03/2014 14,17
13/03/2014,13/03/2014 14,20
13/03/2014,13/03/2014 14,16
13/03/2014,13/03/2014 14,35
13/03/2014,13/03/2014 14,195
13/03/2014,13/03/2014 14,164
13/03/2014,13/03/2014 14,82
13/03/2014,13/03/2014 14,55
13/03/2014,13/03/2014 14,38
13/03/2014,13/03/2014 14,28
13/03/2014,13/03/2014 14,29
13/03/2014,13/03/2014 14,29
13/03/2014,13/03/2014 14,23
13/03/2014,13/03/2014 14,26
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,20
13/03/2014,13/03/2014 14,26
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,16
13/03/2014,13/03/2014 14,20
13/03/2014,13/03/2014 14,21
13/03/2014,13/03/2014 14,14
13/03/2014,13/03/2014 14,25
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,23
13/03/2014,13/03/2014 14,21
13/03/2014,13/03/2014 14,20
13/03/2014,13/03/2014 14,14
13/03/2014,13/03/2014 14,14
13/03/2014,13/03/2014 14,18
13/03/2014,13/03/2014 14,25
13/03/2014,13/03/2014 14,16
13/03/2014,13/03/2014 14,14
13/03/2014,13/03/2014 14,27
13/03/2014,13/03/2014 14,24
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,17
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,29
13/03/2014,13/03/2014 14,13
13/03/2014,13/03/2014 14,19
13/03/2014,13/03/2014 14,18
13/03/2014,13/03/2014 14,20
13/03/2014,13/03/2014 14,18
13/03/2014,13/03/2014 14,36
13/03/2014,13/03/2014 14,26
13/03/2014,13/03/2014 14,27
13/03/2014,13/03/2014 14,16
13/03/2014,13/03/2014 14,21
13/03/2014,13/03/2014 14,21
13/03/2014,13/03/2014 15,24
13/03/2014,13/03/2014 15,11
13/03/2014,13/03/2014 15,20
13/03/2014,13/03/2014 15,12
13/03/2014,13/03/2014 15,18
13/03/2014,13/03/2014 15,17
13/03/2014,13/03/2014 15,10
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,20
13/03/2014,13/03/2014 15,19
13/03/2014,13/03/2014 15,13
13/03/2014,13/03/2014 15,18
13/03/2014,13/03/2014 15,18
13/03/2014,13/03/2014 15,33
13/03/2014,13/03/2014 15,14
13/03/2014,13/03/2014 15,15
13/03/2014,13/03/2014 15,24
13/03/2014,13/03/2014 15,18
13/03/2014,13/03/2014 15,13
13/03/2014,13/03/2014 15,19
13/03/2014,13/03/2014 15,24
13/03/2014,13/03/2014 15,15
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,17
13/03/2014,13/03/2014 15,25
13/03/2014,13/03/2014 15,21
13/03/2014,13/03/2014 15,18
13/03/2014,13/03/2014 15,19
13/03/2014,13/03/2014 15,19
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,22
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,13
13/03/2014,13/03/2014 15,17
13/03/2014,13/03/2014 15,18
13/03/2014,13/03/2014 15,20
13/03/2014,13/03/2014 15,30
13/03/2014,13/03/2014 15,21
13/03/2014,13/03/2014 15,27
13/03/2014,13/03/2014 15,20
13/03/2014,13/03/2014 15,10
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,31
13/03/2014,13/03/2014 15,9
13/03/2014,13/03/2014 15,23
13/03/2014,13/03/2014 15,24
13/03/2014,13/03/2014 15,21
13/03/2014,13/03/2014 15,14
13/03/2014,13/03/2014 15,15
13/03/2014,13/03/2014 15,13
13/03/2014,13/03/2014 15,22
13/03/2014,13/03/2014 15,23
13/03/2014,13/03/2014 15,17
13/03/2014,13/03/2014 15,20
13/03/2014,13/03/2014 15,23
13/03/2014,13/03/2014 15,16
13/03/2014,13/03/2014 15,22
13/03/2014,13/03/2014 15,11
13/03/2014,13/03/2014 15,17
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,15
13/03/2014,13/03/2014 16,12
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,20
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,24
13/03/2014,13/03/2014 16,18
13/03/2014,13/03/2014 16,23
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,29
13/03/2014,13/03/2014 16,22
13/03/2014,13/03/2014 16,22
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,12
13/03/2014,13/03/2014 16,27
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,22
13/03/2014,13/03/2014 16,15
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,14
13/03/2014,13/03/2014 16,18
13/03/2014,13/03/2014 16,26
13/03/2014,13/03/2014 16,13
13/03/2014,13/03/2014 16,12
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,13
13/03/2014,13/03/2014 16,14
13/03/2014,13/03/2014 16,15
13/03/2014,13/03/2014 16,25
13/03/2014,13/03/2014 16,20
13/03/2014,13/03/2014 16,18
13/03/2014,13/03/2014 16,22
13/03/2014,13/03/2014 16,16
13/03/2014,13/03/2014 16,15
13/03/2014,13/03/2014 16,19
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,22
13/03/2014,13/03/2014 16,36
13/03/2014,13/03/2014 16,28
13/03/2014,13/03/2014 16,13
13/03/2014,13/03/2014 16,21
13/03/2014,13/03/2014 16,24
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,20
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,19
13/03/2014,13/03/2014 16,25
13/03/2014,13/03/2014 16,15
13/03/2014,13/03/2014 16,17
13/03/2014,13/03/2014 16,23
13/03/2014,13/03/2014 17,21
13/03/2014,13/03/2014 17,18
13/03/2014,13/03/2014 17,24
13/03/2014,13/03/2014 17,20
13/03/2014,13/03/2014 17,16
13/03/2014,13/03/2014 17,18
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,18
13/03/2014,13/03/2014 17,15
13/03/2014,13/03/2014 17,12
13/03/2014,13/03/2014 17,21
13/03/2014,13/03/2014 17,23
13/03/2014,13/03/2014 17,11
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,17
13/03/2014,13/03/2014 17,15
13/03/2014,13/03/2014 17,15
13/03/2014,13/03/2014 17,40
13/03/2014,13/03/2014 17,551
13/03/2014,13/03/2014 17,182
13/03/2014,13/03/2014 17,111
13/03/2014,13/03/2014 17,83
13/03/2014,13/03/2014 17,51
13/03/2014,13/03/2014 17,46
13/03/2014,13/03/2014 17,40
13/03/2014,13/03/2014 17,35
13/03/2014,13/03/2014 17,31
13/03/2014,13/03/2014 17,27
13/03/2014,13/03/2014 17,26
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,31
13/03/2014,13/03/2014 17,44
13/03/2014,13/03/2014 17,30
13/03/2014,13/03/2014 17,25
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,25
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,23
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,23
13/03/2014,13/03/2014 17,31
13/03/2014,13/03/2014 17,19
13/03/2014,13/03/2014 17,23
13/03/2014,13/03/2014 17,24
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,18
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,17
13/03/2014,13/03/2014 17,22
13/03/2014,13/03/2014 17,20
13/03/2014,13/03/2014 17,16
13/03/2014,13/03/2014 17,16
13/03/2014,13/03/2014 17,17
13/03/2014,13/03/2014 17,25
13/03/2014,13/03/2014 17,21
13/03/2014,13/03/2014 17,20
13/03/2014,13/03/2014 17,26
13/03/2014,13/03/2014 17,21
13/03/2014,13/03/2014 17,26
13/03/2014,13/03/2014 17,24
13/03/2014,13/03/2014 18,26
13/03/2014,13/03/2014 18,30
13/03/2014,13/03/2014 18,18
13/03/2014,13/03/2014 18,25
13/03/2014,13/03/2014 18,28
13/03/2014,13/03/2014 18,32
13/03/2014,13/03/2014 18,25
13/03/2014,13/03/2014 18,23
13/03/2014,13/03/2014 18,20
13/03/2014,13/03/2014 18,28
13/03/2014,13/03/2014 18,21
13/03/2014,13/03/2014 18,16
13/03/2014,13/03/2014 18,29
13/03/2014,13/03/2014 18,26
13/03/2014,13/03/2014 18,22
13/03/2014,13/03/2014 18,28
13/03/2014,13/03/2014 18,27
13/03/2014,13/03/2014 18,16
13/03/2014,13/03/2014 18,19
13/03/2014,13/03/2014 18,21
13/03/2014,13/03/2014 18,21
13/03/2014,13/03/2014 18,18
13/03/2014,13/03/2014 18,13
13/03/2014,13/03/2014 18,20
13/03/2014,13/03/2014 18,25
13/03/2014,13/03/2014 18,21
13/03/2014,13/03/2014 18,20
13/03/2014,13/03/2014 18,16
13/03/2014,13/03/2014 18,22
13/03/2014,13/03/2014 18,12
13/03/2014,13/03/2014 18,14
13/03/2014,13/03/2014 18,18
13/03/2014,13/03/2014 18,22
13/03/2014,13/03/2014 18,355
13/03/2014,13/03/2014 18,153
13/03/2014,13/03/2014 18,74
13/03/2014,13/03/2014 18,49
13/03/2014,13/03/2014 18,42
13/03/2014,13/03/2014 18,32
13/03/2014,13/03/2014 18,31
13/03/2014,13/03/2014 18,30
13/03/2014,13/03/2014 18,18
13/03/2014,13/03/2014 18,25
13/03/2014,13/03/2014 18,22
13/03/2014,13/03/2014 18,31
13/03/2014,13/03/2014 18,23
13/03/2014,13/03/2014 18,15
13/03/2014,13/03/2014 18,22
13/03/2014,13/03/2014 18,25
13/03/2014,13/03/2014 18,23
13/03/2014,13/03/2014 18,21
13/03/2014,13/03/2014 18,17
13/03/2014,13/03/2014 18,25
13/03/2014,13/03/2014 18,20
13/03/2014,13/03/2014 18,15
13/03/2014,13/03/2014 18,24
13/03/2014,13/03/2014 18,16
13/03/2014,13/03/2014 18,17
13/03/2014,13/03/2014 18,24
13/03/2014,13/03/2014 18,20
13/03/2014,13/03/2014 19,27
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,13
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,19
13/03/2014,13/03/2014 19,18
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,15
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,10
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,14
13/03/2014,13/03/2014 19,22
13/03/2014,13/03/2014 19,12
13/03/2014,13/03/2014 19,21
13/03/2014,13/03/2014 19,24
13/03/2014,13/03/2014 19,25
13/03/2014,13/03/2014 19,13
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,21
13/03/2014,13/03/2014 19,18
13/03/2014,13/03/2014 19,12
13/03/2014,13/03/2014 19,14
13/03/2014,13/03/2014 19,21
13/03/2014,13/03/2014 19,11
13/03/2014,13/03/2014 19,22
13/03/2014,13/03/2014 19,15
13/03/2014,13/03/2014 19,18
13/03/2014,13/03/2014 19,18
13/03/2014,13/03/2014 19,18
13/03/2014,13/03/2014 19,15
13/03/2014,13/03/2014 19,19
13/03/2014,13/03/2014 19,14
13/03/2014,13/03/2014 19,22
13/03/2014,13/03/2014 19,16
13/03/2014,13/03/2014 19,78
13/03/2014,13/03/2014 19,183
13/03/2014,13/03/2014 19,75
13/03/2014,13/03/2014 19,40
13/03/2014,13/03/2014 19,45
13/03/2014,13/03/2014 19,26
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,21
13/03/2014,13/03/2014 19,16
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,24
13/03/2014,13/03/2014 19,24
13/03/2014,13/03/2014 19,21
13/03/2014,13/03/2014 19,21
13/03/2014,13/03/2014 19,22
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,14
13/03/2014,13/03/2014 19,17
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,20
13/03/2014,13/03/2014 19,15
13/03/2014,13/03/2014 19,14
13/03/2014,13/03/2014 20,16
13/03/2014,13/03/2014 20,22
13/03/2014,13/03/2014 20,18
13/03/2014,13/03/2014 20,25
13/03/2014,13/03/2014 20,17
13/03/2014,13/03/2014 20,16
13/03/2014,13/03/2014 20,27
13/03/2014,13/03/2014 20,24
13/03/2014,13/03/2014 20,19
13/03/2014,13/03/2014 20,22
13/03/2014,13/03/2014 20,21
13/03/2014,13/03/2014 20,10
13/03/2014,13/03/2014 20,25
13/03/2014,13/03/2014 20,19
13/03/2014,13/03/2014 20,421
13/03/2014,13/03/2014 20,224
13/03/2014,13/03/2014 20,136
13/03/2014,13/03/2014 20,120
13/03/2014,13/03/2014 20,57
13/03/2014,13/03/2014 20,60
13/03/2014,13/03/2014 20,46
13/03/2014,13/03/2014 20,39
13/03/2014,13/03/2014 20,35
13/03/2014,13/03/2014 20,34
13/03/2014,13/03/2014 20,35
13/03/2014,13/03/2014 20,30
13/03/2014,13/03/2014 20,40
13/03/2014,13/03/2014 20,32
13/03/2014,13/03/2014 20,29
13/03/2014,13/03/2014 20,322
13/03/2014,13/03/2014 20,191
13/03/2014,13/03/2014 20,96
13/03/2014,13/03/2014 20,59
13/03/2014,13/03/2014 20,39
13/03/2014,13/03/2014 20,42
13/03/2014,13/03/2014 20,43
13/03/2014,13/03/2014 20,34
13/03/2014,13/03/2014 20,36
13/03/2014,13/03/2014 20,32
13/03/2014,13/03/2014 20,32
13/03/2014,13/03/2014 20,34
13/03/2014,13/03/2014 20,28
13/03/2014,13/03/2014 20,25
13/03/2014,13/03/2014 20,20
13/03/2014,13/03/2014 20,31
13/03/2014,13/03/2014 20,29
13/03/2014,13/03/2014 20,26
13/03/2014,13/03/2014 20,31
13/03/2014,13/03/2014 20,36
13/03/2014,13/03/2014 20,32
13/03/2014,13/03/2014 20,27
13/03/2014,13/03/2014 20,29
13/03/2014,13/03/2014 20,24
13/03/2014,13/03/2014 20,41
13/03/2014,13/03/2014 20,31
13/03/2014,13/03/2014 20,27
13/03/2014,13/03/2014 20,28
13/03/2014,13/03/2014 20,23
13/03/2014,13/03/2014 20,31
13/03/2014,13/03/2014 20,27
13/03/2014,13/03/2014 21,22
13/03/2014,13/03/2014 21,28
13/03/2014,13/03/2014 21,31
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,22
13/03/2014,13/03/2014 21,19
13/03/2014,13/03/2014 21,22
13/03/2014,13/03/2014 21,14
13/03/2014,13/03/2014 21,24
13/03/2014,13/03/2014 21,20
13/03/2014,13/03/2014 21,26
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,12
13/03/2014,13/03/2014 21,23
13/03/2014,13/03/2014 21,21
13/03/2014,13/03/2014 21,20
13/03/2014,13/03/2014 21,19
13/03/2014,13/03/2014 21,17
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,21
13/03/2014,13/03/2014 21,16
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,19
13/03/2014,13/03/2014 21,17
13/03/2014,13/03/2014 21,25
13/03/2014,13/03/2014 21,31
13/03/2014,13/03/2014 21,23
13/03/2014,13/03/2014 21,32
13/03/2014,13/03/2014 21,41
13/03/2014,13/03/2014 21,40
13/03/2014,13/03/2014 21,27
13/03/2014,13/03/2014 21,16
13/03/2014,13/03/2014 21,31
13/03/2014,13/03/2014 21,16
13/03/2014,13/03/2014 21,19
13/03/2014,13/03/2014 21,17
13/03/2014,13/03/2014 21,12
13/03/2014,13/03/2014 21,20
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,21
13/03/2014,13/03/2014 21,22
13/03/2014,13/03/2014 21,25
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,23
13/03/2014,13/03/2014 21,26
13/03/2014,13/03/2014 21,17
13/03/2014,13/03/2014 21,11
13/03/2014,13/03/2014 21,20
13/03/2014,13/03/2014 21,14
13/03/2014,13/03/2014 21,18
13/03/2014,13/03/2014 21,16
13/03/2014,13/03/2014 21,23
13/03/2014,13/03/2014 21,20
13/03/2014,13/03/2014 21,14
13/03/2014,13/03/2014 21,11
13/03/2014,13/03/2014 21,15
13/03/2014,13/03/2014 21,14
13/03/2014,13/03/2014 21,14
13/03/2014,13/03/2014 21,17
13/03/2014,13/03/2014 22,18
13/03/2014,13/03/2014 22,10
13/03/2014,13/03/2014 22,14
13/03/2014,13/03/2014 22,13
13/03/2014,13/03/2014 22,20
13/03/2014,13/03/2014 22,22
13/03/2014,13/03/2014 22,11
