"hour","date","Visite.gain","TypeWeekDay","length","channel","DAYPART","MMDAYPART","ChaineEcranWD","ChaineDaypartWD","ChaineMMDaypartWD","crea","budgetbrut","budgetnet","grp","grpref","tav","tavtap","EmavShort","month","dayofweek","consumption","nthweek","festival","gta","visitByhour"
20,"2014-04-15",718,"WD",12,"M6","PEAK","PEAK","M62040WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",26220,4719.6,6.27,4.34,"ACB","SPLIT","SCENES DE ",4,3,53342,"15",0,"78","0.0824777966"
20,"2014-03-10",1241,"WD",12,"M6","PEAK","PEAK","M62040WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",28500,5130,7.24,4.84,"ACB","SPLIT","SCENES DE ",3,2,58905,"10",0,"70","0.0824777966"
20,"2014-04-12",543,"WE",12,"M6","PEAK","PEAK","M62005WE","M6PEAKWE","M6PEAKWE","la lingerie pour toutes les morpho",17100,3078,6.79,3.12,"DAA","SPLIT","LE 1945:NA",4,7,45673,"14",0,"79","0.0824777966"
20,"2014-03-27",631,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",27360,4924.8,8.96,4.99,"DAA","SPLIT","LE 1945:XA",3,5,65723,"12",0,"63","0.0824777966"
20,"2014-03-11",493,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","effet push-up",27360,4924.8,8.87,5.04,"DAA","SPLIT","LE 1945:XA",3,3,62717,"10",0,"72","0.0824777966"
20,"2014-04-27",747,"WE",20,"M6","PEAK","PEAK","M62025WE","M6PEAKWE","M6PEAKWE","la terrasse",29970,5394.6,4.89,3.87,"DDB","DDB","E EGAL M6:",4,1,46728,"16",0,"96","0.0824777966"
20,"2014-03-31",615,"WD",12,"M6","PEAK","PEAK","M62040WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",26220,4719.6,5.36,3.78,"ACB","SPLIT","SCENES DE ",3,2,55715,"13",0,"67","0.0824777966"
20,"2014-03-20",413,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","effet push-up",27360,4924.8,9.92,5.3,"DAA","SPLIT","LE 1945:XA",3,5,58700,"11",0,"70","0.0824777966"
20,"2014-03-26",678,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","effet push-up",31350,5643,10.01,5.76,"ACB","ACB","SCENES DE ",3,4,64646,"12",0,"63","0.0824777966"
20,"2014-04-09",725,"WD",12,"M6","PEAK","PEAK","M62040WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",28500,5130,6.42,4.19,"ACB","SPLIT","SCENES DE ",4,4,53747,"14",0,"71","0.0824777966"
20,"2014-03-13",855,"WD",12,"M6","PEAK","PEAK","M62005WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",27360,4924.8,8.73,5.09,"DAA","SPLIT","LE 1945:XA",3,5,61216,"10",0,"71","0.0824777966"
20,"2014-04-15",609,"WD",12,"M6","PEAK","PEAK","M62005WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",24510,4411.8,6.88,4.44,"DAA","SPLIT","LE 1945:BE",4,3,52312,"15",0,"78","0.0824777966"
20,"2014-03-14",421,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","effet push-up",25080,4514.4,8.32,4.45,"DAA","SPLIT","LE 1945:KA",3,6,59083,"10",0,"68","0.0824777966"
20,"2014-04-11",436,"WD",12,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",22800,4104,7.04,4.08,"DAA","SPLIT","LE 1945:NA",4,6,50222,"14",0,"67","0.0824777966"
20,"2014-04-16",835,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",28500,5130,8.26,5.04,"ACB","ACB","SCENES DE ",4,4,52030,"15",0,"73","0.0824777966"
20,"2014-04-17",638,"WD",12,"M6","PEAK","PEAK","M62045WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",29640,5335.2,6.44,3.96,"EBL","SPLIT","LES FINES ",4,5,52374,"15",0,"75","0.0824777966"
20,"2014-03-18",1137,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",31350,5643,11.91,6.56,"ACB","ACB","SCENES DE ",3,3,62063,"11",0,"70","0.0824777966"
21,"2014-04-22",221,"WD",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2140WD","PuissanceTNTPEAKWD","PuissanceTNTPEAKWD","la chaussure pour toutes les morpho'",5700,1026,0.79,0.95,"J","J","ENQUETE D ",4,3,51391,"16",0,"73","0.0616085830"
21,"2014-04-01",1523,"WD",12,"M6","PEAK","PEAK","M62140WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",25080,4514.4,6.46,4.53,"AAA","AAA","VILAINE",4,3,51682,"13",0,"64","0.0616085830"
21,"2014-04-29",305,"WD",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2140WD","PuissanceTNTPEAKWD","PuissanceTNTPEAKWD","la chaussure pour toutes les morpho'",5301,954.18,1.42,1.11,"J","J","ENQUETE D ",4,3,52969,"17",0,"65","0.0616085830"
21,"2014-03-12",964,"WD",12,"M6","PEAK","PEAK","M62140WD","M6PEAKWD","M6PEAKWD","effet push-up",22800,4104,4.89,3.36,"EBL","EBL","DECO - M6 ",3,4,58068,"10",0,"71","0.0616085830"
21,"2014-03-20",1007,"WD",12,"M6","PEAK","PEAK","M62140WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",23940,4309.2,4.24,3.73,"CBA","CBA","QU EST-CE ",3,5,52987,"11",0,"70","0.0616085830"
21,"2014-04-12",667,"WE",12,"M6","PEAK","PEAK","M62160WE","M6PEAKWE","M6PEAKWE","la lingerie pour toutes les morpho",13110,2359.8,4.54,3.07,"ACA","ACA","HAWAII 5-0",4,7,45865,"14",0,"79","0.0616085830"
21,"2014-04-26",673,"WE",12,"M6","PEAK","PEAK","M62160WE","M6PEAKWE","M6PEAKWE","la lingerie pour toutes les morpho",11400,2052,4.12,2.79,"ACA","ACA","HAWAII 5-0",4,7,47133,"16",0,"89","0.0616085830"
21,"2014-03-27",675,"WD",12,"M6","PEAK","PEAK","M62140WD","M6PEAKWD","M6PEAKWD","effet push-up",23940,4309.2,5.63,4.43,"CBA","CBA","QU EST-CE ",3,5,61711,"12",0,"63","0.0616085830"
21,"2014-04-20",242,"WE",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2140WE","PuissanceTNTPEAKWE","PuissanceTNTPEAKWE","la lingerie pour toutes les morpho",7068,1272.24,1.56,0.95,"A","A","LA BIBLE:E",4,1,48039,"15",0,"84","0.0616085830"
21,"2014-04-27",291,"WE",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2140WE","PuissanceTNTPEAKWE","PuissanceTNTPEAKWE","la chaussure pour toutes les morpho'",5643,1015.74,1.72,1.14,"A","A","BODY OF PR",4,1,48453,"16",0,"96","0.0616085830"
21,"2014-04-22",570,"WD",12,"M6","PEAK","PEAK","M62140WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",21660,3898.8,3.11,2.85,"AAM","AAM","WALL-E",4,3,51391,"16",0,"73","0.0616085830"
21,"2014-04-30",736,"WD",12,"M6","PEAK","PEAK","M62160WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",18240,3283.2,3.49,3.02,"CBB","CBB","PEKIN EXPR",4,4,49436,"17",0,"68","0.0616085830"
22,"2014-03-13",1252,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",23940,4309.2,4.43,4.71,"CBA","CBA","QU EST-CE ",3,5,56187,"10",0,"71","0.0591018252"
22,"2014-04-28",1093,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",22800,4104,4.04,3.82,"CBB","CBB","TOP CHEF -",4,2,54579,"17",0,"69","0.0591018252"
22,"2014-03-23",374,"WE",12,"M6","NIGHT","NIGHT2223","M62240WE","M6NIGHTWE","M6NIGHT2223WE","la chaussure pour toutes les morpho'",8265,1487.7,2.9,1.9,"AAA","SPLIT","SAFARI",3,1,60275,"11",0,"66","0.0591018252"
22,"2014-04-12",463,"WE",12,"M6","NIGHT","NIGHT2223","M62170WE","M6NIGHTWE","M6NIGHT2223WE","la chaussure pour toutes les morpho'",13110,2359.8,5.33,3.1,"ACA","ACA","HAWAII 5-0",4,7,46315,"14",0,"79","0.0591018252"
22,"2014-04-03",854,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",23940,4309.2,3.7,3.49,"CBA","CBA","QU EST-CE ",4,5,52727,"13",0,"64","0.0591018252"
22,"2014-04-21",1616,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",23370,4206.6,4.4,4.7,"CBB","CBB","TOP CHEF -",4,2,48188,"16",1,"91","0.0591018252"
22,"2014-04-17",592,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",22800,4104,4.65,2.62,"ACA","ACA","PERCEPTION",4,5,53227,"15",0,"75","0.0591018252"
22,"2014-03-22",407,"WE",12,"M6","NIGHT","NIGHT2223","M62180WE","M6NIGHTWE","M6NIGHT2223WE","effet push-up",12540,2257.2,5.4,2.82,"ACA","ACA","HAWAII 5-0",3,7,58195,"11",0,"77","0.0591018252"
22,"2014-04-07",1270,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la lingerie pour toutes les morpho",23940,4309.2,3.19,3.65,"CBB","CBB","TOP CHEF -",4,2,52161,"14",0,"69","0.0591018252"
22,"2014-04-24",600,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la lingerie pour toutes les morpho",21090,3796.2,5.01,2.87,"ACA","ACA","N C I S LO",4,5,50546,"16",0,"77","0.0591018252"
22,"2014-04-27",502,"WE",12,"M6","NIGHT","NIGHT2223","M62250WE","M6NIGHTWE","M6NIGHT2223WE","la lingerie pour toutes les morpho",7410,1333.8,2.49,2.35,"DDB","SPLIT","CAPITAL:RE",4,1,51206,"16",0,"96","0.0591018252"
22,"2014-04-21",2050,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la lingerie pour toutes les morpho",23940,4309.2,3.81,4.6,"CBB","CBB","TOP CHEF -",4,2,51048,"16",1,"91","0.0591018252"
22,"2014-04-10",880,"WD",12,"M6","NIGHT","NIGHT2223","M62170WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",27360,4924.8,6.36,3.34,"ACA","ACA","PERCEPTION",4,5,50628,"14",0,"66","0.0591018252"
22,"2014-03-28",317,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","effet push-up",19950,3591,6.45,3.46,"ACA","ACA","N C I S EN",3,6,60016,"12",0,"64","0.0591018252"
22,"2014-03-29",565,"WE",12,"M6","NIGHT","NIGHT2223","M62170WE","M6NIGHTWE","M6NIGHT2223WE","la chaussure pour toutes les morpho'",12540,2257.2,5.3,2.95,"ACA","ACA","HAWAII 5-0",3,7,50763,"12",0,"77","0.0591018252"
22,"2014-03-22",755,"WE",20,"M6","NIGHT","NIGHT2223","M62170WE","M6NIGHTWE","M6NIGHT2223WE","effet sculptant",17820,3207.6,5.93,3.58,"ACA","ACA","HAWAII 5-0",3,7,55170,"11",0,"77","0.0591018252"
22,"2014-04-05",482,"WE",12,"M6","NIGHT","NIGHT2223","M62180WE","M6NIGHTWE","M6NIGHT2223WE","la chaussure pour toutes les morpho'",11400,2052,4.69,2.69,"ACA","ACA","HAWAII 5-0",4,7,50632,"13",0,"82","0.0591018252"
22,"2014-04-09",1322,"WD",12,"M6","NIGHT","NIGHT2223","M62160WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",29640,5335.2,4.89,4.01,"EAJ","EAJ","MAISON A V",4,4,52104,"14",0,"71","0.0591018252"
23,"2014-03-19",407,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","effet push-up",15960,2872.8,2.71,2.17,"EAJ","EAJ","MAISON A V",3,4,57124,"11",0,"62","0.0289851111"
23,"2014-04-24",342,"WD",12,"M6","NIGHT","NIGHT2223","M62180WD","M6NIGHTWD","M6NIGHT2223WD","la chaussure pour toutes les morpho'",15390,2770.2,4.04,2.15,"ACA","ACA","N C I S LO",4,5,52326,"16",0,"77","0.0289851111"
