"Date","visits_gain","Chaine","Ecran","Version","Heure","GRP","BudgetNet","Format","Isole","TAv","EmAv","TAp","EmAp","weekday","nthweek","month"
2014-05-15,61,5,1231,7,12,0.07,115.14,12,0,11,738,11,762,4,19,5
2014-05-15,56,3,1230,10,12,0.18,169.29,12,0,52,666,16,332,4,19,5
2014-05-15,153,3,1250,10,12,0.04,241.11,12,1,17,312,16,332,4,19,5
2014-05-15,15,5,1341,14,14,0.15,94.62,12,1,11,41,11,51,4,19,5
2014-05-15,61,3,1420,10,14,0,338.58,12,1,52,674,51,708,4,19,5
2014-05-15,29,5,1421,7,14,0.11,58.14,12,1,11,41,11,51,4,19,5
2014-05-15,283,1,1440,11,14,4.15,974.7,12,1,15,753,15,775,4,19,5
2014-05-15,231,3,1500,14,15,0.22,338.58,12,1,52,674,51,708,4,19,5
2014-05-15,105,1,1530,10,15,2.38,615.6,12,1,15,753,19,377,4,19,5
2014-05-15,99,5,1511,14,15,0.09,53.58,12,0,11,348,11,381,4,19,5
2014-05-15,86,3,1530,7,15,0.12,333.45,12,0,52,674,51,708,4,19,5
2014-05-15,307,1,1640,7,16,1.79,615.6,12,1,26,477,25,514,4,19,5
2014-05-15,447,1,1710,11,17,2.93,779.76,12,1,26,477,25,514,4,19,5
2014-05-15,222,1,1805,10,17,1.75,697.68,12,1,26,477,25,446,4,19,5
2014-05-15,56,3,1800,14,17,0.17,343.71,12,1,20,308,19,328,4,19,5
2014-05-15,87,3,1820,10,18,0.44,400.14,12,1,52,473,51,510,4,19,5
2014-05-15,18,5,1841,7,18,0.06,120.84,12,1,17,729,16,753,4,19,5
2014-05-15,216,3,2000,7,19,0.62,763.344,12,1,1,495,1,532,4,19,5
2014-05-15,188,3,2060,14,20,1.07,790.02,12,1,52,563,2,590,4,19,5
2014-05-15,182,3,2180,7,22,0.93,810.54,12,1,2,553,51,608,4,19,5
2014-05-16,20,3,809,10,7,0.49,89.262,12,1,24,778,23,797,5,19,5
2014-05-16,32,3,839,11,8,0.15,89.262,12,1,24,778,42,687,5,19,5
2014-05-16,79,3,930,11,9,0.24,187.758,12,1,52,766,51,787,5,19,5
2014-05-16,28,5,931,10,9,0.12,29.64,12,1,11,134,11,151,5,19,5
2014-05-16,-15,5,1001,10,9,0.11,27.36,12,1,11,134,11,151,5,19,5
2014-05-16,98,1,1015,14,10,0.07,164.16,12,1,26,477,25,514,5,19,5
2014-05-16,53,3,1130,11,10,0.44,188.784,12,1,52,52,51,64,5,19,5
2014-05-16,4,5,1051,11,11,0.11,28.5,12,1,11,107,11,124,5,19,5
2014-05-16,51,3,1150,14,11,0.43,189.81,12,1,52,52,51,687,5,19,5
2014-05-16,95,1,1205,10,11,0.31,359.1,12,0,20,421,19,461,5,19,5
2014-05-16,1,3,1220,10,11,0.7,178.524,12,0,52,763,51,795,5,19,5
2014-05-16,90,1,1230,7,12,0.5,574.56,12,1,20,416,19,461,5,19,5
2014-05-16,65,3,1250,7,12,0.13,241.11,12,1,17,304,16,324,5,19,5
2014-05-16,174,1,1305,14,13,3.25,1077.3,12,1,19,682,18,715,5,19,5
2014-05-16,40,5,1341,14,14,0.12,88.92,12,1,11,80,11,92,5,19,5
2014-05-16,56,5,1421,7,14,0.18,57,12,1,11,80,11,92,5,19,5
2014-05-16,216,1,1440,7,14,3.91,974.7,12,1,13,397,13,441,5,19,5
2014-05-16,102,1,1515,10,15,3.27,697.68,12,1,13,397,42,684,5,19,5
2014-05-16,96,1,1530,14,15,2.62,615.6,12,1,42,646,19,374,5,19,5
2014-05-16,12,5,1511,14,15,0.14,49.02,12,1,11,476,11,513,5,19,5
2014-05-16,97,1,1610,10,16,2.3,595.08,12,1,20,345,19,374,5,19,5
2014-05-16,12,5,1641,7,16,0.09,39.9,12,1,11,476,16,753,5,19,5
2014-05-16,143,3,1800,10,17,0.31,343.71,12,1,20,301,19,321,5,19,5
2014-05-16,97,1,1805,11,17,1.75,697.68,12,1,26,477,25,446,5,19,5
2014-05-16,342,1,1830,10,18,1.99,1005.48,12,1,26,403,25,446,5,19,5
2014-05-16,193,3,1850,11,18,0.39,584.82,12,1,52,467,51,504,5,19,5
2014-05-16,189,3,2000,11,19,1.06,763.344,12,1,1,527,1,563,5,19,5
2014-05-16,319,1,2180,10,23,5.57,3078,12,1,18,100,17,114,5,19,5
2014-05-17,-1,5,1101,14,10,0.07,29.64,12,1,17,729,16,753,6,19,5
2014-05-17,20,3,1100,14,11,0.01,241.11,12,1,52,279,51,298,6,19,5
2014-05-17,87,3,1130,10,11,0.14,218.538,12,0,52,279,51,305,6,19,5
2014-05-17,27,5,1121,7,11,0.08,31.92,12,0,17,729,16,753,6,19,5
2014-05-17,65,3,1200,10,12,0.42,212.382,12,1,52,290,51,305,6,19,5
2014-05-17,16,5,1251,14,13,0.08,58.14,12,0,17,729,16,753,6,19,5
2014-05-17,67,3,1320,7,13,0.22,309.852,12,0,1,522,1,558,6,19,5
2014-05-17,103,3,1340,10,13,0.14,474.012,12,0,1,478,1,515,6,19,5
2014-05-17,61,1,1350,11,13,1.79,718.2,12,0,33,12,32,25,6,19,5
2014-05-17,7,5,1351,11,14,0.12,64.98,12,1,35,276,34,296,6,19,5
2014-05-17,68,3,1500,10,15,0.16,382.698,12,1,20,303,19,323,6,19,5
2014-05-17,-9,5,1531,7,15,0.12,49.02,12,1,41,201,41,208,6,19,5
2014-05-17,25,5,1541,11,16,0.12,49.02,12,1,41,201,41,208,6,19,5
2014-05-17,24,5,1741,10,17,0.06,51.3,12,1,41,408,41,451,6,19,5
2014-05-17,70,3,1710,10,17,0.17,258.552,12,1,52,649,16,722,6,19,5
2014-05-17,-29,5,1811,14,18,0.11,76.38,12,1,2,168,22,758,6,19,5
2014-05-17,137,3,1850,11,18,0,693.576,12,1,1,695,1,730,6,19,5
2014-05-17,25,5,1851,7,18,0.07,91.2,12,1,23,734,22,758,6,19,5
2014-05-17,147,3,1910,14,19,0.64,894.672,12,1,1,698,1,733,6,19,5
2014-05-17,16,5,1921,14,19,0.08,95.76,12,1,23,734,22,758,6,19,5
2014-05-17,148,3,2160,7,22,0.16,835.164,12,1,52,492,51,529,6,19,5
2014-05-17,295,1,2180,7,23,5.3,2052,12,1,18,322,17,345,6,19,5
2014-05-18,31,3,809,10,8,0,54.378,12,1,42,237,42,246,0,19,5
2014-05-18,48,5,1001,11,9,0.26,106.02,12,1,36,546,35,583,0,19,5
2014-05-18,73,1,950,10,9,0.31,92.34,12,1,19,537,18,574,0,19,5
2014-05-18,76,5,1011,7,10,0.26,106.02,12,0,36,546,41,572,0,19,5
2014-05-18,96,1,1040,10,10,0.02,205.2,12,0,19,541,18,578,0,19,5
2014-05-18,35,5,1051,10,10,0.18,107.16,12,1,41,535,41,572,0,19,5
2014-05-18,74,5,1111,11,11,0.15,98.04,12,0,35,276,34,296,0,19,5
2014-05-18,30,3,1130,11,11,0.25,331.398,12,0,52,278,51,687,0,19,5
2014-05-18,29,5,1121,14,11,0.17,88.92,12,1,41,728,41,752,0,19,5
2014-05-18,59,3,1230,11,12,0.15,218.538,12,0,52,572,1,660,0,19,5
2014-05-18,-11,5,1151,7,12,0.18,59.28,12,0,23,532,41,451,0,19,5
2014-05-18,11,5,1221,14,13,0.1,39.9,12,1,41,408,41,451,0,19,5
2014-05-18,267,3,1440,10,15,2.25,395.01,12,1,1,198,1,205,0,19,5
2014-05-18,-17,5,1451,10,15,0.07,53.58,12,1,17,729,22,758,0,19,5
2014-05-18,19,5,1511,7,15,0.08,50.16,12,1,23,734,22,758,0,19,5
2014-05-18,424,3,1610,14,16,1.14,461.7,12,0,1,590,1,628,0,19,5
2014-05-18,198,5,1651,10,16,0.09,49.02,12,0,23,734,22,758,0,19,5
2014-05-18,176,3,1800,11,17,0.43,646.38,12,0,1,590,51,599,0,19,5
2014-05-18,-14,5,1721,14,17,0.09,53.58,12,0,25,671,24,705,0,19,5
2014-05-18,108,5,1831,7,18,0.13,96.9,12,1,25,671,24,705,0,19,5
2014-05-18,215,3,1820,7,18,0.2,923.4,12,1,17,689,16,723,0,19,5
2014-05-18,-46,5,1851,14,18,0.14,117.42,12,1,25,671,35,703,0,19,5
2014-05-18,5,5,1931,7,19,0.13,127.68,12,1,36,669,35,703,0,19,5
2014-05-18,60,5,2050,14,20,0.56,404.7,12,0,36,669,16,753,0,19,5
2014-05-18,193,5,2051,7,20,0.56,404.7,12,0,36,669,16,753,0,19,5
2014-05-18,280,3,2050,14,20,0.86,861.84,12,0,41,721,1,108,0,19,5
2014-05-18,26,3,2060,10,20,1.68,810.54,12,0,41,721,1,108,0,19,5
2014-05-18,99,5,2151,11,22,0.63,449.16,12,1,17,729,16,753,0,19,5
2014-05-18,49,5,2221,14,22,0.36,205.2,12,1,17,729,16,753,0,19,5
2014-05-19,-2,3,809,11,7,0.14,89.262,12,1,24,778,23,797,1,20,5
2014-05-19,28,3,839,10,8,0.21,89.262,12,1,24,778,42,690,1,20,5
2014-05-19,24,5,931,7,9,0.11,27.36,12,1,11,550,11,587,1,20,5
2014-05-19,24,3,930,7,9,0.12,187.758,12,1,52,767,51,788,1,20,5
2014-05-19,30,5,1001,14,9,0.13,33.06,12,1,11,550,11,587,1,20,5
2014-05-19,37,1,950,10,9,0,51.3,12,1,34,562,25,514,1,20,5
2014-05-19,73,1,1015,11,10,0.03,164.16,12,1,26,477,25,514,1,20,5
2014-05-19,89,1,1205,10,11,0.77,359.1,12,1,20,412,19,458,1,20,5
2014-05-19,120,1,1230,11,12,1.3,574.56,12,0,20,413,19,458,1,20,5
2014-05-19,-48,3,1230,14,12,0.29,194.94,12,0,52,666,51,304,1,20,5
2014-05-19,51,5,1341,7,13,0.1,86.64,12,1,17,422,16,467,1,20,5
2014-05-19,9,5,1421,14,14,0.1,66.12,12,1,17,422,16,467,1,20,5
2014-05-19,25,5,1511,7,15,0.08,55.86,12,1,11,134,11,151,1,20,5
2014-05-19,21,5,1611,11,16,0.12,42.18,12,1,11,134,11,151,1,20,5
2014-05-19,7,5,1641,11,16,0.08,39.9,12,1,11,134,16,753,1,20,5
2014-05-19,26,5,1741,14,17,0.02,47.88,12,1,17,729,16,753,1,20,5
2014-05-19,194,1,1805,14,17,2.49,697.68,12,1,26,477,25,446,1,20,5
2014-05-19,275,1,1830,10,18,3.3,1005.48,12,1,26,403,25,446,1,20,5
2014-05-19,112,3,1850,10,18,0.75,584.82,12,1,52,465,51,502,1,20,5
2014-05-19,15,5,1851,7,19,0.09,116.28,12,1,17,729,16,753,1,20,5
2014-05-19,1122,1,2140,10,21,4.41,5130,12,1,38,127,38,145,1,20,5
2014-05-20,22,3,809,10,7,0.13,89.262,12,1,24,778,23,797,2,20,5
2014-05-20,-11,5,931,14,8,0.15,18.24,12,1,11,655,11,693,2,20,5
2014-05-20,24,5,1001,7,9,0.15,23.94,12,1,11,655,11,693,2,20,5
2014-05-20,46,3,930,11,9,0.21,187.758,12,1,52,769,51,790,2,20,5
2014-05-20,40,1,950,11,9,0,51.3,12,1,34,562,25,514,2,20,5
2014-05-20,74,1,1015,7,10,0,164.16,12,1,26,477,25,514,2,20,5
2014-05-20,50,5,1131,10,11,0.09,47.88,12,0,11,183,11,196,2,20,5
2014-05-20,49,3,1130,7,11,0.15,156.978,12,0,52,49,51,59,2,20,5
2014-05-20,129,1,1205,11,11,0.63,359.1,12,1,20,413,19,457,2,20,5
2014-05-20,58,3,1230,10,12,0.16,194.94,12,0,52,666,51,299,2,20,5
2014-05-20,76,1,1230,10,12,0.96,574.56,12,0,20,412,19,457,2,20,5
2014-05-20,30,5,1310,14,13,0.09,106.02,12,1,11,356,11,86,2,20,5
2014-05-20,52,5,1341,7,14,0.08,67.26,12,1,11,76,11,86,2,20,5
2014-05-20,29,5,1421,14,14,0.11,50.16,12,1,11,76,11,86,2,20,5
2014-05-20,219,1,1515,14,15,2.67,697.68,12,0,15,426,19,368,2,20,5
2014-05-20,91,3,1530,14,15,0,228.798,12,0,52,674,51,708,2,20,5
2014-05-20,6,5,1511,10,15,0.09,46.74,12,1,11,254,11,269,2,20,5
2014-05-20,27,5,1611,7,16,0.12,37.62,12,1,11,254,11,269,2,20,5
2014-05-20,287,1,1830,11,18,3.61,1005.48,12,1,26,403,25,446,2,20,5
2014-05-20,33,3,1820,11,18,0.32,461.7,12,1,52,471,51,508,2,20,5
2014-05-20,203,3,2000,7,19,0.71,650.484,12,1,1,481,1,519,2,20,5
2014-05-20,262,3,2140,11,21,2.31,1220.94,12,1,1,680,1,713,2,20,5
2014-05-21,73,1,2440,11,0,0.7,410.4,12,1,33,262,32,279,3,20,5
2014-05-21,26,3,809,11,7,0.22,89.262,12,1,23,778,22,797,3,20,5
2014-05-21,45,3,839,14,8,0.09,89.262,12,1,23,778,22,784,3,20,5
2014-05-21,68,3,1130,11,11,0.21,156.978,12,1,52,238,51,251,3,20,5
2014-05-21,35,3,1220,7,12,0.13,162.108,12,1,52,556,51,132,3,20,5
2014-05-21,164,1,1230,11,12,0.85,574.56,12,0,17,630,16,671,3,20,5
2014-05-21,20,3,1230,10,12,0.17,194.94,12,0,52,724,51,300,3,20,5
2014-05-21,28,5,1251,14,12,0.08,95.76,12,1,11,112,11,129,3,20,5
2014-05-21,23,5,1341,11,14,0.03,60.42,12,1,41,201,41,208,3,20,5
2014-05-21,124,3,1500,14,15,0.16,240.084,12,1,52,687,51,720,3,20,5
2014-05-21,167,3,1530,11,15,0.2,228.798,12,1,52,687,51,720,3,20,5
2014-05-21,144,3,1610,7,16,0.11,218.538,12,1,52,688,51,721,3,20,5
2014-05-21,45,5,1641,7,16,0.09,39.9,12,1,36,669,35,703,3,20,5
2014-05-21,46,5,1741,11,17,0.05,37.62,12,1,36,669,16,753,3,20,5
2014-05-21,15,5,2051,14,20,0.14,87.78,12,1,2,168,16,89,3,20,5
2014-05-21,442,1,2045,7,20,5.45,3796.2,12,1,2,682,24,663,3,20,5
2014-05-21,593,1,2140,11,21,4.22,3488.4,12,1,25,623,24,663,3,20,5
