"date","Visite.gain","TypeWeekDay","length","channel","DAYPART","MMDAYPART","ChaineEcranWD","ChaineDaypartWD","ChaineMMDaypartWD","crea","budgetbrut","budgetnet","grp","grpref","tav","tavtap","EmavShort","hour","month","dayofweek"
"2014-01-22",936,"WD",30,"M6","DAY","DAY1213","M61240WD","M6DAYWD","M6DAY1213WD","COEUR DES FEMMES 30'' v1",5500,990,1,0.88,"ACB","SPLIT","DROP DEAD ",12,1,4
"2014-01-22",-12,"WD",20,"SerieClub","DAY","DAY1011","SerieClub1211WD","SerieClubDAYWD","SerieClubDAY1011WD","version de base",57,11.4,0.05,0.01,"AC","AC","FAMILLE D'",11,1,4
"2014-01-22",624,"WD",30,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","COEUR DES FEMMES 30'' v1",6000,1080,0.64,0.87,"ACB","ACB","DROP DEAD ",12,1,4
"2014-01-22",80,"WD",20,"Teva","DAY","DAY1213","Teva1231WD","TevaDAYWD","TevaDAY1213WD","EFFET SCULPTANT LA FEMME 20'' v1",1117.8,223.56,0.04,0.15,"AC","AC","DESPERATE ",12,1,4
"2014-01-22",9,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0951WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",105,21,0.06,0.02,"AC","AC","NEW YORK 9",9,1,4
"2014-01-22",946,"WD",20,"M6","DAY","DAY1011","M61120WD","M6DAYWD","M6DAY1011WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",2106,379.08,0.85,0.54,"ACB","ACB","DROP DEAD ",11,1,4
"2014-01-22",5,"WD",20,"ParisPremiere","DAY","DAY0309","ParisPremiere0751WD","ParisPremiereDAYWD","ParisPremiereDAY0309WD","EFFET SCULPTANT LA FEMME 20'' v1",24.3,4.86,0.01,0,"EBL","SPLIT","INTERIEURS",7,1,4
"2014-01-22",13,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0851WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",57,11.4,0.03,0.01,"AC","AC","FAMILLE D'",9,1,4
"2014-01-22",-8,"WD",20,"ParisPremiere","DAY","DAY0309","ParisPremiere0721WD","ParisPremiereDAYWD","ParisPremiereDAY0309WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",24.3,4.86,0.01,0,"EBL","EBL","INTERIEURS",7,1,4
"2014-01-23",3626,"WD",30,"M6","DAY","DAY1617","M61640WD","M6DAYWD","M6DAY1617WD","COEUR DES FEMMES 30'' v1",6800,1224,3.92,1.81,"CBB","CBB","LES REINES",17,1,5
"2014-01-23",-28,"WD",20,"SerieClub","DAY","DAY1617","SerieClub1741WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",251,50.2,0.14,0.06,"AC","AC","NEW YORK 9",17,1,5
"2014-01-23",1801,"WD",30,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","COEUR DES FEMMES 30'' v1",7500,1350,3.22,2.1,"CBB","CBB","LES REINES",17,1,5
"2014-01-23",-94,"WD",30,"SerieClub","DAY","DAY1617","SerieClub1821WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",390,78,0.2,0.07,"AC","AC","NEW YORK 9",17,1,5
"2014-01-23",2158,"WD",20,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",7695,1385.1,2.51,1.96,"CBA","CBA","UN DINER P",18,1,5
"2014-01-23",23,"WD",20,"ParisPremiere","DAY","DAY1415","ParisPremiere1421WD","ParisPremiereDAYWD","ParisPremiereDAY1415WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",364.5,72.9,0.33,0.11,"ACA","ACA","AMICALEMEN",15,1,5
"2014-01-23",1,"WD",20,"SerieClub","DAY","DAY1415","SerieClub1521WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",194,38.8,0.11,0.03,"AC","AC","PREUVE A L",15,1,5
"2014-01-23",225,"WD",20,"Teva","NIGHT","NIGHT2223","Teva2151WD","TevaNIGHTWD","TevaNIGHT2223WD","EFFET SCULPTANT LA FEMME 20'' v1",1903.5,380.7,0.22,0.27,"AA","AA","EVADES (LE",22,1,5
"2014-01-23",4156,"WD",30,"M6","PEAK","PEAK","M62130WD","M6PEAKWD","M6PEAKWD","COEUR DES FEMMES 30'' v1",54000,9720,9.13,5.47,"ACA","ACA","BONES:GUER",21,1,5
"2014-01-23",3892,"WD",30,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","COEUR DES FEMMES 30'' v1",50000,9000,9.91,6.23,"ACB","ACB","SCENES DE ",20,1,5
"2014-01-23",74,"WD",30,"ParisPremiere","PEAK","PEAK","ParisPremiere2021WD","ParisPremierePEAKWD","ParisPremierePEAKWD","COEUR DES FEMMES 30'' v1",900,180,0.1,0.15,"ACB","ACB","KAAMELOTT:",20,1,5
"2014-01-23",-24,"WD",30,"SerieClub","ACCESS","ACCESS19","SerieClub1941WD","SerieClubACCESSWD","SerieClubACCESS19WD","version de base",330,66,0.09,0.05,"AC","AC","EUREKA",19,1,5
"2014-01-23",2433,"WD",30,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","COEUR DES FEMMES 30'' v1",15000,2700,5.75,3.23,"DDB","DDB","100 POUR 1",19,1,5
"2014-01-23",24,"WD",30,"ParisPremiere","ACCESS","ACCESS19","ParisPremiere1921WD","ParisPremiereACCESSWD","ParisPremiereACCESS19WD","COEUR DES FEMMES 30'' v1",570,114,0.19,0.1,"ACC","ACC","CODE QUANT",19,1,5
"2014-01-23",24,"WD",30,"SerieClub","ACCESS","ACCESS18","SerieClub1921WD","SerieClubACCESSWD","SerieClubACCESS18WD","version de base",340,68,0.09,0.05,"AC","AC","EUREKA",18,1,5
"2014-01-23",-14,"WD",20,"ParisPremiere","DAY","DAY1415","ParisPremiere1411WD","ParisPremiereDAYWD","ParisPremiereDAY1415WD","EFFET SCULPTANT LA FEMME 20'' v1",348.3,69.66,0.35,0.11,"ACA","ACA","AMICALEMEN",14,1,5
"2014-01-23",113,"WD",30,"Teva","ACCESS","ACCESS18","Teva1841WD","TevaACCESSWD","TevaACCESS18WD","COEUR DES FEMMES 30'' v1",700,140,0.01,0.06,"AC","AC","DESPERATE ",18,1,5
"2014-01-23",947,"WD",30,"M6","DAY","DAY1415","M61410WD","M6DAYWD","M6DAY1415WD","COEUR DES FEMMES 30'' v1",9000,1620,3.8,1.79,"ABF","ABF","9 MOIS ET ",14,1,5
"2014-01-23",170,"WD",20,"Teva","DAY","DAY1213","Teva1231WD","TevaDAYWD","TevaDAY1213WD","EFFET SCULPTANT LA FEMME 20'' v1",1117.8,223.56,0.06,0.14,"AC","AC","DESPERATE ",12,1,5
"2014-01-23",1916,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",4860,874.8,1.19,0.95,"ACB","ACB","DROP DEAD ",12,1,5
"2014-01-23",550,"WD",20,"M6","DAY","DAY1213","M61250WD","M6DAYWD","M6DAY1213WD","EFFET SCULPTANT LA FEMME 20'' v1",4617,831.06,1.31,0.8,"EBJ","SPLIT","4 JEUNES 1",12,1,5
"2014-01-23",68,"WD",20,"Teva","DAY","DAY1415","Teva1411WD","TevaDAYWD","TevaDAY1415WD","EFFET SCULPTANT LA FEMME 20'' v1",534.6,106.92,0.07,0.07,"AC","SPLIT","DESPERATE ",14,1,5
"2014-01-23",345,"WD",30,"Teva","DAY","DAY1213","Teva1321WD","TevaDAYWD","TevaDAY1213WD","COEUR DES FEMMES 30'' v1",1470,294,0.08,0.15,"AC","AC","DESPERATE ",13,1,5
"2014-01-23",77,"WD",20,"ParisPremiere","DAY","DAY1213","ParisPremiere1340WD","ParisPremiereDAYWD","ParisPremiereDAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",283.5,56.7,0.23,0.09,"ACA","SPLIT","SUE THOMAS",13,1,5
"2014-01-23",255,"WD",20,"Teva","DAY","DAY1213","Teva1301WD","TevaDAYWD","TevaDAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",1255.5,251.1,0.08,0.16,"AC","AC","DESPERATE ",13,1,5
"2014-01-23",7,"WD",30,"ParisPremiere","DAY","DAY0309","ParisPremiere0751WD","ParisPremiereDAYWD","ParisPremiereDAY0309WD","COEUR DES FEMMES 30'' v1",30,6,0,0,"EBL","SPLIT","TRES TRES ",7,1,5
"2014-01-23",-8,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0851WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",57,11.4,0.03,0.01,"AC","AC","FAMILLE D'",8,1,5
"2014-01-23",-2,"WD",20,"SerieClub","DAY","DAY1011","SerieClub1211WD","SerieClubDAYWD","SerieClubDAY1011WD","version de base",89,17.8,0.05,0.01,"AC","AC","FAMILLE D'",11,1,5
"2014-01-23",-9,"WD",20,"SerieClub","DAY","DAY1011","SerieClub1041WD","SerieClubDAYWD","SerieClubDAY1011WD","version de base",81,16.2,0.07,0.02,"AC","AC","NEW YORK 9",11,1,5
"2014-01-23",10,"WD",20,"SerieClub","DAY","DAY1011","SerieClub1001WD","SerieClubDAYWD","SerieClubDAY1011WD","version de base",81,16.2,0.07,0.02,"AC","AC","NEW YORK 9",10,1,5
"2014-01-23",794,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","EFFET SCULPTANT LA FEMME 20'' v1",972,174.96,0.46,0.25,"CBB","CBB","LES REINES",10,1,5
"2014-01-23",15,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0921WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",73,14.6,0.06,0.01,"AC","AC","FAMILLE D'",9,1,5
"2014-01-24",-23,"WD",20,"SerieClub","DAY","DAY1617","SerieClub1821WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",284,56.8,0.12,0.06,"AC","AC","NEW YORK 9",17,1,6
"2014-01-24",130,"WD",30,"Teva","ACCESS","ACCESS18","Teva1841WD","TevaACCESSWD","TevaACCESS18WD","COEUR DES FEMMES 30'' v1",710,142,0.02,0.06,"AC","AC","DESPERATE ",18,1,6
"2014-01-24",224,"WD",20,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","EFFET SCULPTANT LA FEMME 20'' v1",9315,1676.7,4.95,2.83,"CBA","CBA","UN DINER P",18,1,6
"2014-01-24",-9,"WD",30,"ParisPremiere","ACCESS","ACCESS19","ParisPremiere1921WD","ParisPremiereACCESSWD","ParisPremiereACCESS19WD","COEUR DES FEMMES 30'' v1",570,114,0.14,0.08,"ACC","ACC","CODE QUANT",19,1,6
"2014-01-24",1803,"WD",30,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","COEUR DES FEMMES 30'' v1",15000,2700,4.49,2.76,"DDB","DDB","100 POUR 1",19,1,6
"2014-01-24",41,"WD",30,"ParisPremiere","PEAK","PEAK","ParisPremiere2021WD","ParisPremierePEAKWD","ParisPremierePEAKWD","COEUR DES FEMMES 30'' v1",620,124,0.05,0.11,"ACB","ACB","KAAMELOTT:",20,1,6
"2014-01-24",-74,"WD",20,"ParisPremiere","DAY","DAY1415","ParisPremiere1411WD","ParisPremiereDAYWD","ParisPremiereDAY1415WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",291.6,58.32,0.31,0.09,"ACA","ACA","AMICALEMEN",14,1,6
"2014-01-24",1314,"WD",20,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",34020,6123.6,9.9,5.01,"DAA","SPLIT","LE 1945:NA",20,1,6
"2014-01-24",26,"WD",20,"ParisPremiere","NIGHT","NIGHT2223","ParisPremiere2251WD","ParisPremiereNIGHTWD","ParisPremiereNIGHT2223WD","EFFET SCULPTANT LA FEMME 20'' v1",510.3,102.06,0.31,0.17,"CD","CD","ZEMMOUR ET",23,1,6
"2014-01-24",60,"WD",20,"ParisPremiere","NIGHT","NIGHT2223","ParisPremiere2241WD","ParisPremiereNIGHTWD","ParisPremiereNIGHT2223WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",599.4,119.88,0.33,0.22,"CC","SPLIT","LA REVUE D",22,1,6
"2014-01-24",268,"WD",30,"Teva","PEAK","PEAK","Teva2141WD","TevaPEAKWD","TevaPEAKWD","COEUR DES FEMMES 30'' v1",1120,224,0.17,0.11,"EA","EA","NOUVEAU LO",21,1,6
"2014-01-24",872,"WD",30,"M6","PEAK","PEAK","M62045WD","M6PEAKWD","M6PEAKWD","COEUR DES FEMMES 30'' v1",53000,9540,10.54,5.49,"EBJ","SPLIT","UNE MINUTE",20,1,6
"2014-01-24",-3,"WD",30,"ParisPremiere","PEAK","PEAK","ParisPremiere2050WD","ParisPremierePEAKWD","ParisPremierePEAKWD","COEUR DES FEMMES 30'' v1",560,112,0.25,0.14,"EBK","SPLIT","L INSTANT ",20,1,6
"2014-01-24",7,"WD",20,"SerieClub","PEAK","PEAK","SerieClub2031WD","SerieClubPEAKWD","SerieClubPEAKWD","version de base",300,60,0.05,0.06,"AC","AC","EUREKA",20,1,6
"2014-01-24",222,"WD",30,"Teva","DAY","DAY1617","Teva1801WD","TevaDAYWD","TevaDAY1617WD","COEUR DES FEMMES 30'' v1",720,144,0.01,0.05,"AC","AC","DESPERATE ",17,1,6
"2014-01-24",277,"WD",20,"SerieClub","DAY","DAY1617","SerieClub1741WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",259,51.8,0.11,0.06,"AC","AC","NEW YORK 9",17,1,6
"2014-01-24",2453,"WD",20,"M6","DAY","DAY1617","M61640WD","M6DAYWD","M6DAY1617WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",5508,991.44,2.78,1.68,"CBB","CBB","LES REINES",17,1,6
"2014-01-24",-67,"WD",20,"SerieClub","DAY","DAY1415","SerieClub1611WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",130,26,0.13,0.03,"AC","AC","NEW YORK 9",15,1,6
"2014-01-24",743,"WD",20,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","EFFET SCULPTANT LA FEMME 20'' v1",4698,845.64,2.02,1.04,"EBD","SPLIT","PLUS VITE ",15,1,6
"2014-01-24",-23,"WD",20,"SerieClub","DAY","DAY1415","SerieClub1521WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",122,24.4,0.14,0.03,"AC","AC","PREUVE A L",15,1,6
"2014-01-24",132,"WD",20,"Teva","DAY","DAY1415","Teva1421WD","TevaDAYWD","TevaDAY1415WD","EFFET SCULPTANT LA FEMME 20'' v1",567,113.4,0.05,0.07,"AB","AB","A GIRL LIK",15,1,6
"2014-01-24",18,"WD",20,"ParisPremiere","DAY","DAY1415","ParisPremiere1421WD","ParisPremiereDAYWD","ParisPremiereDAY1415WD","EFFET SCULPTANT LA FEMME 20'' v1",267.3,53.46,0.3,0.09,"ACA","ACA","AMICALEMEN",15,1,6
"2014-01-24",1169,"WD",30,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","COEUR DES FEMMES 30'' v1",9000,1620,3.25,1.68,"ABF","ABF","PHILTRE D ",14,1,6
"2014-01-24",1,"WD",20,"SerieClub","DAY","DAY1415","SerieClub1451WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",113,22.6,0.1,0.02,"AC","AC","PREUVE A L",14,1,6
"2014-01-24",1372,"WD",30,"M6","DAY","DAY1415","M61410WD","M6DAYWD","M6DAY1415WD","COEUR DES FEMMES 30'' v1",9000,1620,3.65,1.79,"ABF","ABF","PHILTRE D ",14,1,6
"2014-01-24",95,"WD",20,"Teva","DAY","DAY1213","Teva1411WD","TevaDAYWD","TevaDAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",575.1,115.02,0.05,0.07,"AC","SPLIT","DESPERATE ",13,1,6
"2014-01-24",-22,"WD",30,"SerieClub","DAY","DAY1213","SerieClub1401WD","SerieClubDAYWD","SerieClubDAY1213WD","version de base",140,28,0.1,0.03,"AC","AC","PREUVE A L",13,1,6
"2014-01-24",295,"WD",20,"Teva","DAY","DAY1213","Teva1321WD","TevaDAYWD","TevaDAY1213WD","EFFET SCULPTANT LA FEMME 20'' v1",1279.8,255.96,0.04,0.15,"AC","AC","DESPERATE ",13,1,6
"2014-01-24",254,"WD",30,"Teva","DAY","DAY1213","Teva1301WD","TevaDAYWD","TevaDAY1213WD","COEUR DES FEMMES 30'' v1",1710,342,0.04,0.17,"AC","AC","DESPERATE ",13,1,6
"2014-01-24",487,"WD",20,"M6","DAY","DAY1213","M61240WD","M6DAYWD","M6DAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",4455,801.9,1.02,0.83,"ACB","SPLIT","DROP DEAD ",12,1,6
"2014-01-24",1377,"WD",30,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","COEUR DES FEMMES 30'' v1",6000,1080,1.29,1.05,"ACB","ACB","DROP DEAD ",12,1,6
"2014-01-24",90,"WD",20,"Teva","DAY","DAY1213","Teva1231WD","TevaDAYWD","TevaDAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",1198.8,239.76,0.03,0.15,"AC","AC","DESPERATE ",12,1,6
"2014-01-24",1,"WD",20,"SerieClub","DAY","DAY1011","SerieClub1211WD","SerieClubDAYWD","SerieClubDAY1011WD","version de base",57,11.4,0.06,0.01,"AC","AC","FAMILLE D'",11,1,6
"2014-01-24",209,"WD",20,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","EFFET SCULPTANT LA FEMME 20'' v1",972,174.96,0.37,0.38,"CBB","CBB","LES REINES",10,1,6
"2014-01-24",15,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0951WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",73,14.6,0.03,0.02,"AC","AC","NEW YORK 9",9,1,6
"2014-01-24",54,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0851WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",89,17.8,0.03,0.01,"AC","AC","FAMILLE D'",8,1,6
"2014-01-24",0,"WD",20,"ParisPremiere","DAY","DAY0309","ParisPremiere0721WD","ParisPremiereDAYWD","ParisPremiereDAY0309WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",24.3,4.86,0,0,"EBL","EBL","TRES TRES ",7,1,6
"2014-01-25",7,"WE",20,"SerieClub","DAY","DAY1213","SerieClub1321WE","SerieClubDAYWE","SerieClubDAY1213WE","version de base",105,21,0.03,0.03,"AC","AC","LE CAMELEO",13,1,7
"2014-01-25",45,"WE",20,"Teva","DAY","DAY1213","Teva1401WE","TevaDAYWE","TevaDAY1213WE","EFFET SCULPTANT LA FEMME 20'' v1",534.6,106.92,0.1,0.08,"E","E","GATEAU DE ",13,1,7
"2014-01-25",6,"WE",20,"Teva","DAY","DAY1415","Teva1521WE","TevaDAYWE","TevaDAY1415WE","EFFET SCULPTANT LA FEMME 20'' v1",648,129.6,0.1,0.08,"EA","EA","MES SEXTUP",15,1,7
"2014-01-25",-47,"WE",20,"SerieClub","DAY","DAY1617","SerieClub1551WE","SerieClubDAYWE","SerieClubDAY1617WE","version de base",243,48.6,0.02,0.06,"AC","AC","LE CAMELEO",16,1,7
"2014-01-25",1298,"WE",20,"M6","DAY","DAY1617","M61710WE","M6DAYWE","M6DAY1617WE","EFFET SCULPTANT LA FEMME 20'' v1",8100,1458,3.19,1.67,"EAJ","EAJ","CAUCHEMAR ",16,1,7
"2014-01-25",-214,"WE",20,"SerieClub","DAY","DAY1617","SerieClub1811WE","SerieClubDAYWE","SerieClubDAY1617WE","version de base",203,40.6,0.07,0.04,"AC","AC","A GIFTED M",17,1,7
"2014-01-25",-3,"WE",20,"SerieClub","ACCESS","ACCESS18","SerieClub1841WE","SerieClubACCESSWE","SerieClubACCESS18WE","version de base",292,58.4,0.08,0.05,"AC","AC","A GIFTED M",18,1,7
"2014-01-25",1344,"WE",30,"M6","ACCESS","ACCESS18","M61900WE","M6ACCESSWE","M6ACCESS18WE","COEUR DES FEMMES 30'' v1",10000,1800,3.12,1.88,"DDB","SPLIT","MUST CELEB",18,1,7
"2014-01-25",5,"WE",30,"SerieClub","PEAK","PEAK","SerieClub2051WE","SerieClubPEAKWE","SerieClubPEAKWE","version de base",480,96,0.07,0.07,"AC","AC","A GIFTED M",20,1,7
"2014-01-25",91,"WE",30,"Teva","PEAK","PEAK","Teva2141WE","TevaPEAKWE","TevaPEAKWE","COEUR DES FEMMES 30'' v1",1160,232,0.2,0.11,"EB","EB","DOSSIERS D",21,1,7
"2014-01-25",118,"WE",30,"Teva","NIGHT","NIGHT2223","Teva2151WE","TevaNIGHTWE","TevaNIGHT2223WE","COEUR DES FEMMES 30'' v1",1210,242,0.19,0.11,"EB","EB","DOSSIERS D",22,1,7
"2014-01-25",878,"WE",30,"M6","NIGHT","NIGHT2223","M62160WE","M6NIGHTWE","M6NIGHT2223WE","COEUR DES FEMMES 30'' v1",24000,4320,5.7,3.05,"ACA","ACA","N C I S EN",22,1,7
"2014-01-25",8,"WE",30,"ParisPremiere","NIGHT","NIGHT2223","ParisPremiere2211WE","ParisPremiereNIGHTWE","ParisPremiereNIGHT2223WE","COEUR DES FEMMES 30'' v1",1010,202,0.15,0.14,"AE","AE","SEXE MAGOU",22,1,7
"2014-01-25",298,"WE",30,"M6","NIGHT","NIGHT0002","M62360WE","M6NIGHTWE","M6NIGHT0002WE","COEUR DES FEMMES 30'' v1",7000,1260,2.6,1.42,"ACA","ACA","N C I S EN",0,1,1
"2014-01-25",1331,"WE",30,"M6","NIGHT","NIGHT2223","M62180WE","M6NIGHTWE","M6NIGHT2223WE","COEUR DES FEMMES 30'' v1",24000,4320,5.58,2.68,"ACA","ACA","N C I S EN",22,1,7
"2014-01-25",-227,"WE",20,"M6","DAY","DAY1213","M61240WE","M6DAYWE","M6DAY1213WE","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",4212,758.16,0.75,0.66,"EBL","SPLIT","NORBERT ET",12,1,7
"2014-01-25",-77,"WE",30,"SerieClub","DAY","DAY1213","SerieClub1141WE","SerieClubDAYWE","SerieClubDAY1213WE","version de base",140,28,0.05,0.02,"AC","AC","MERCI LES ",12,1,7
"2014-01-25",495,"WE",20,"M6","DAY","DAY1011","M61105WE","M6DAYWE","M6DAY1011WE","EFFET SCULPTANT LA FEMME 20'' v1",2268,408.24,0.65,0.43,"EBL","EBL","NORBERT ET",11,1,7
"2014-01-25",-9,"WE",30,"SerieClub","DAY","DAY1011","SerieClub1011WE","SerieClubDAYWE","SerieClubDAY1011WE","version de base",200,40,0.09,0.03,"AC","AC","MYSTERE",10,1,7
"2014-01-25",-13,"WE",30,"SerieClub","DAY","DAY0309","SerieClub0951WE","SerieClubDAYWE","SerieClubDAY0309WE","version de base",140,28,0.1,0.02,"AC","AC","MYSTERE",9,1,7
"2014-01-25",14,"WE",30,"SerieClub","DAY","DAY0309","SerieClub0911WE","SerieClubDAYWE","SerieClubDAY0309WE","version de base",120,24,0.08,0.02,"AB","SPLIT","DOLMEN",9,1,7
"2014-01-25",20,"WE",20,"ParisPremiere","DAY","DAY0309","ParisPremiere0751WE","ParisPremiereDAYWE","ParisPremiereDAY0309WE","EFFET SCULPTANT LA FEMME 20'' v1",24.3,4.86,0,0,"EBL","SPLIT","INTERIEURS",8,1,7
"2014-01-25",25,"WE",20,"ParisPremiere","DAY","DAY0309","ParisPremiere0741WE","ParisPremiereDAYWE","ParisPremiereDAY0309WE","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",24.3,4.86,0,0,"EBL","EBL","INTERIEURS",7,1,7
"2014-01-25",0,"WE",20,"Teva","DAY","DAY0309","Teva0741WE","TevaDAYWE","TevaDAY0309WE","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",24.3,4.86,0.02,0.01,"AB","SPLIT","LEGENDE DE",7,1,7
"2014-01-26",35,"WE",30,"SerieClub","ACCESS","ACCESS19","SerieClub1921WE","SerieClubACCESSWE","SerieClubACCESS19WE","version de base",600,120,0.09,0.08,"AC","AC","PREUVE A L",19,1,1
"2014-01-26",1496,"WE",30,"M6","ACCESS","ACCESS19","M61930WE","M6ACCESSWE","M6ACCESS19WE","COEUR DES FEMMES 30'' v1",21000,3780,6.08,3.73,"DDB","DDB","66 MINUTES",19,1,1
"2014-01-26",-519,"WE",30,"SerieClub","ACCESS","ACCESS19","SerieClub1951WE","SerieClubACCESSWE","SerieClubACCESS19WE","version de base",660,132,0.13,0.1,"AC","AC","PREUVE A L",19,1,1
"2014-01-26",1110,"WE",20,"M6","PEAK","PEAK","M62140WE","M6PEAKWE","M6PEAKWE","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",27540,4957.2,4.79,4.37,"DDB","DDB","CAPITAL:RE",21,1,1
"2014-01-26",20,"WE",20,"ParisPremiere","NIGHT","NIGHT2223","ParisPremiere2251WE","ParisPremiereNIGHTWE","ParisPremiereNIGHT2223WE","EFFET SCULPTANT LA FEMME 20'' v1",380.7,76.14,0.15,0.11,"ACA","ACA","AMICALEMEN",23,1,1
"2014-01-26",667,"WE",20,"Teva","NIGHT","NIGHT2223","Teva2151WE","TevaNIGHTWE","TevaNIGHT2223WE","EFFET SCULPTANT LA FEMME 20'' v1",980.1,196.02,0.38,0.27,"AC","AC","DROP DEAD ",22,1,1
"2014-01-26",6,"WE",30,"SerieClub","PEAK","PEAK","SerieClub2051WE","SerieClubPEAKWE","SerieClubPEAKWE","version de base",610,122,0.1,0.09,"AC","AC","PREUVE A L",20,1,1
"2014-01-26",9,"WE",30,"SerieClub","PEAK","PEAK","SerieClub2121WE","SerieClubPEAKWE","SerieClubPEAKWE","version de base",490,98,0.05,0.06,"AC","AC","A GIFTED M",21,1,1
"2014-01-26",62,"WE",20,"ParisPremiere","PEAK","PEAK","ParisPremiere2050WE","ParisPremierePEAKWE","ParisPremierePEAKWE","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",486,97.2,0.18,0.14,"ACB","SPLIT","KAAMELOTT:",20,1,1
"2014-01-26",-4,"WE",30,"SerieClub","PEAK","PEAK","SerieClub2031WE","SerieClubPEAKWE","SerieClubPEAKWE","version de base",720,144,0.14,0.11,"AC","AC","PREUVE A L",20,1,1
"2014-01-26",149,"WE",30,"ParisPremiere","PEAK","PEAK","ParisPremiere2021WE","ParisPremierePEAKWE","ParisPremierePEAKWE","COEUR DES FEMMES 30'' v1",1040,208,0.24,0.14,"ACB","ACB","KAAMELOTT:",20,1,1
"2014-01-26",2266,"WE",20,"M6","DAY","DAY1617","M61810WE","M6DAYWE","M6DAY1617WE","EFFET SCULPTANT LA FEMME 20'' v1",14580,2624.4,5.11,3.09,"DDB","DDB","66 MINUTES",17,1,1
"2014-01-26",-132,"WE",20,"ParisPremiere","DAY","DAY1617","ParisPremiere1831WE","ParisPremiereDAYWE","ParisPremiereDAY1617WE","EFFET SCULPTANT LA FEMME 20'' v1",550.8,110.16,0.37,0.15,"EAJ","EAJ","RAMSAY CAU",17,1,1
"2014-01-26",3192,"WE",20,"M6","ACCESS","ACCESS18","M61910WE","M6ACCESSWE","M6ACCESS18WE","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",16200,2916,6.24,3.47,"DDB","SPLIT","66 MINUTES",18,1,1
